,activity_id,date_start,date_end,placeid,description,is_done,max_participants,feedback_due
236,423662,2024-05-21T19:50:00+02:00,2024-05-21T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-06-20T20:20:00+02:00
237,423610,2024-05-21T18:25:00+02:00,2024-05-21T18:55:00+02:00,858,Meeting point: Outside the shop   Closest HUB: Hub Agora  Wait outside the shop for other volunteers to join. You will be let in once the shop is closed for customers.  Do not forget to bring your own bags for the pickup.   It can be a lot so bring enough bags! the entire quantity has to be picked up. The excess can be dropped at hubs  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).,TRUE,5,2024-06-20T18:55:00+02:00
238,423349,2024-05-20T20:15:00+02:00,2024-05-20T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-06-19T20:45:00+02:00
239,423322,2024-05-20T19:50:00+02:00,2024-05-20T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-06-19T20:20:00+02:00
240,422849,2024-05-18T20:15:00+02:00,2024-05-18T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-06-17T20:45:00+02:00
241,420442,2024-05-18T18:55:00+02:00,2024-05-18T19:25:00+02:00,2766,"Meeting point: Outside the shop Closest HUB - AGORA learning centre (for bread only) Wait outside the shop for other volunteers. Do not forget to bring your own bags for the pickup. If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,2,2024-06-17T19:25:00+02:00
242,422508,2024-05-17T20:15:00+02:00,2024-05-17T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-06-16T20:45:00+02:00
243,419640,2024-05-16T17:00:00+02:00,2024-05-16T17:30:00+02:00,2759,"Meeting point: Outside the shop   Closest HUB: Currently there is no hub where you could store perishable food.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, ask for additional help via the Whatsapp group.   Take as much food as you want, share them among friends and family. Feel free to notify other volunteers via whatsapp/fb. (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-06-15T17:30:00+02:00
244,419437,2024-05-15T19:55:00+02:00,2024-05-15T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-06-14T20:25:00+02:00
245,421714,2024-05-15T19:50:00+02:00,2024-05-15T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-06-14T20:20:00+02:00
246,421350,2024-05-14T19:50:00+02:00,2024-05-14T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-06-13T20:20:00+02:00
247,418733,2024-05-13T19:55:00+02:00,2024-05-13T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-06-12T20:25:00+02:00
248,420983,2024-05-13T19:50:00+02:00,2024-05-13T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-06-12T20:20:00+02:00
249,420560,2024-05-12T12:25:00+02:00,2024-05-12T12:55:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.   Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,2,2024-06-11T12:55:00+02:00
250,418192,2024-05-11T18:55:00+02:00,2024-05-11T19:25:00+02:00,2766,"Meeting point: Outside the shop Closest HUB - AGORA learning centre (for bread only) Wait outside the shop for other volunteers. Do not forget to bring your own bags for the pickup. If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,2,2024-06-10T19:25:00+02:00
251,420172,2024-05-10T20:15:00+02:00,2024-05-10T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-06-09T20:45:00+02:00
252,420144,2024-05-10T19:50:00+02:00,2024-05-10T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-06-09T20:20:00+02:00
253,417824,2024-05-10T19:00:00+02:00,2024-05-10T19:30:00+02:00,2642,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only)  Don't forget to bring your own bags.  In case of too much food to carry, please ask for additional help via WhatsApp group. Excess must be dropped at the hub.  However, most of food is packaged. So, if it is too much, it can be collected in next pick up.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before first pickup)",TRUE,3,2024-06-09T19:30:00+02:00
254,420092,2024-05-10T18:25:00+02:00,2024-05-10T18:55:00+02:00,858,Meeting point: Outside the shop   Closest HUB: Hub Agora  Wait outside the shop for other volunteers to join. You will be let in once the shop is closed for customers.  Do not forget to bring your own bags for the pickup.   It can be a lot so bring enough bags! the entire quantity has to be picked up. The excess can be dropped at hubs  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).,TRUE,6,2024-06-09T18:55:00+02:00
255,419789,2024-05-09T19:50:00+02:00,2024-05-09T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-06-08T20:20:00+02:00
256,419449,2024-05-08T19:50:00+02:00,2024-05-08T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-06-07T20:20:00+02:00
257,416810,2024-05-07T19:55:00+02:00,2024-05-07T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-06-06T20:25:00+02:00
258,419102,2024-05-07T19:50:00+02:00,2024-05-07T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-06-06T20:20:00+02:00
259,416479,2024-05-06T19:55:00+02:00,2024-05-06T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-06-05T20:25:00+02:00
260,418707,2024-05-06T18:25:00+02:00,2024-05-06T18:55:00+02:00,858,Meeting point: Outside the shop   Closest HUB: Hub Agora  Wait outside the shop for other volunteers to join. You will be let in once the shop is closed for customers.  Do not forget to bring your own bags for the pickup.   It can be a lot so bring enough bags! the entire quantity has to be picked up. The excess can be dropped at hubs  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).,TRUE,5,2024-06-05T18:55:00+02:00
261,418314,2024-05-05T12:25:00+02:00,2024-05-05T12:55:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.   Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,2,2024-06-04T12:55:00+02:00
262,418195,2024-05-04T18:25:00+02:00,2024-05-04T18:55:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.   Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,3,2024-06-03T18:55:00+02:00
263,417919,2024-05-03T20:15:00+02:00,2024-05-03T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-06-02T20:45:00+02:00
264,417891,2024-05-03T19:50:00+02:00,2024-05-03T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-06-02T20:20:00+02:00
265,415601,2024-05-03T19:00:00+02:00,2024-05-03T19:30:00+02:00,2642,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only)  Don't forget to bring your own bags.  In case of too much food to carry, please ask for additional help via WhatsApp group. Excess must be dropped at the hub.  However, most of food is packaged. So, if it is too much, it can be collected in next pick up.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before first pickup)",TRUE,3,2024-06-02T19:30:00+02:00
266,417840,2024-05-03T18:25:00+02:00,2024-05-03T18:55:00+02:00,858,Meeting point: Outside the shop   Closest HUB: Hub Agora  Wait outside the shop for other volunteers to join. You will be let in once the shop is closed for customers.  Do not forget to bring your own bags for the pickup.   It can be a lot so bring enough bags! the entire quantity has to be picked up. The excess can be dropped at hubs  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).,TRUE,6,2024-06-02T18:55:00+02:00
267,417471,2024-05-02T18:25:00+02:00,2024-05-02T18:55:00+02:00,858,Meeting point: Outside the shop   Closest HUB: Hub Agora  Wait outside the shop for other volunteers to join. You will be let in once the shop is closed for customers.  Do not forget to bring your own bags for the pickup.   It can be a lot so bring enough bags! the entire quantity has to be picked up. The excess can be dropped at hubs  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).,TRUE,5,2024-06-01T18:55:00+02:00
268,415133,2024-05-02T17:00:00+02:00,2024-05-02T17:30:00+02:00,2759,"Meeting point: Outside the shop   Closest HUB: Currently there is no hub where you could store perishable food.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, ask for additional help via the Whatsapp group.   Take as much food as you want, share them among friends and family. Feel free to notify other volunteers via whatsapp/fb. (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-06-01T17:30:00+02:00
269,417208,2024-05-01T20:15:00+02:00,2024-05-01T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-05-31T20:45:00+02:00
270,417180,2024-05-01T19:50:00+02:00,2024-05-01T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-05-31T20:20:00+02:00
271,416854,2024-04-30T20:15:00+02:00,2024-04-30T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-05-30T20:45:00+02:00
272,416517,2024-04-29T20:15:00+02:00,2024-04-29T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-05-29T20:45:00+02:00
273,414201,2024-04-29T19:55:00+02:00,2024-04-29T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-05-29T20:25:00+02:00
274,416490,2024-04-29T19:50:00+02:00,2024-04-29T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-05-29T20:20:00+02:00
275,416098,2024-04-28T12:25:00+02:00,2024-04-28T12:55:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.   Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,2,2024-05-28T12:55:00+02:00
276,415954,2024-04-27T17:55:00+02:00,2024-04-27T18:25:00+02:00,858,Meeting point: Outside the shop   Closest HUB: Hub Agora.   Wait outside the shop for other volunteers to join. You will be let in once the shop is closed for customers.  Do not forget to bring your own bags for the pickup.   It can be a lot so bring enough bags! the entire quantity has to be picked up. The excess can be dropped at hubs  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).,TRUE,5,2024-05-27T18:25:00+02:00
277,415698,2024-04-26T20:15:00+02:00,2024-04-26T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-05-26T20:45:00+02:00
278,413382,2024-04-26T19:55:00+02:00,2024-04-26T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-05-26T20:25:00+02:00
279,413327,2024-04-26T19:00:00+02:00,2024-04-26T19:30:00+02:00,2642,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only)  Don't forget to bring your own bags.  In case of too much food to carry, please ask for additional help via WhatsApp group. Excess must be dropped at the hub.  However, most of food is packaged. So, if it is too much, it can be collected in next pick up.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before first pickup)",TRUE,3,2024-05-26T19:30:00+02:00
280,415299,2024-04-25T20:15:00+02:00,2024-04-25T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-05-25T20:45:00+02:00
281,415277,2024-04-25T20:00:00+02:00,2024-04-25T20:30:00+02:00,843,"Meeting point: Outside the shop   Closest HUB: AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other of the food (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-05-25T20:30:00+02:00
282,412898,2024-04-25T17:00:00+02:00,2024-04-25T17:30:00+02:00,2759,"Meeting point: Outside the shop   Closest HUB: Currently there is no hub where you could store perishable food.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, ask for additional help via the Whatsapp group.   Take as much food as you want, share them among friends and family. Feel free to notify other volunteers via whatsapp/fb. (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-05-25T17:30:00+02:00
283,412699,2024-04-24T19:55:00+02:00,2024-04-24T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-05-24T20:25:00+02:00
284,414921,2024-04-24T19:50:00+02:00,2024-04-24T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-05-24T20:20:00+02:00
285,412325,2024-04-23T19:55:00+02:00,2024-04-23T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-05-23T20:25:00+02:00
286,414553,2024-04-23T19:50:00+02:00,2024-04-23T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-05-23T20:20:00+02:00
287,412175,2024-04-23T18:00:00+02:00,2024-04-23T18:30:00+02:00,2091,"Beer give-away (second and probably last chance)!   More than 50 boxes of 24 bottles each of craft beer ('luxury pilsner'), best before date of 8/2023 but still very good. More flavorful than a regular Stella/Jupiler/etc! To cover the transportation cost (they had to rent a van), there is a symbolic price of 2 euro per box of 24 bottles. We'll open a few bottles so you can taste it first.  Practical info:  Tuesday 23 April, from 6pm till 7pm Redingenhof 14, 3000 Leuven at the white garage door. Payment cash only in the exact amount if possible. First come, first served; take as many boxes as you want. See you there and tell your friends!  More info on the beer: https://drblues.com/our-beer/pacemaker/",TRUE,,2024-05-23T18:30:00+02:00
288,411991,2024-04-22T19:55:00+02:00,2024-04-22T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-05-22T20:25:00+02:00
289,414212,2024-04-22T19:50:00+02:00,2024-04-22T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-05-22T20:20:00+02:00
290,414175,2024-04-22T18:25:00+02:00,2024-04-22T18:55:00+02:00,858,Meeting point: Outside the shop   Closest HUB: Hub Agora  Wait outside the shop for other volunteers to join. You will be let in once the shop is closed for customers.  Do not forget to bring your own bags for the pickup.   It can be a lot so bring enough bags! the entire quantity has to be picked up. The excess can be dropped at hubs  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).,TRUE,5,2024-05-22T18:55:00+02:00
291,413804,2024-04-21T12:25:00+02:00,2024-04-21T12:55:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.   Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,2,2024-05-21T12:55:00+02:00
292,413691,2024-04-20T18:25:00+02:00,2024-04-20T18:55:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.   Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,3,2024-05-20T18:55:00+02:00
293,413670,2024-04-20T17:55:00+02:00,2024-04-20T18:25:00+02:00,858,Meeting point: Outside the shop   Closest HUB: Hub Agora.   Wait outside the shop for other volunteers to join. You will be let in once the shop is closed for customers.  Do not forget to bring your own bags for the pickup.   It can be a lot so bring enough bags! the entire quantity has to be picked up. The excess can be dropped at hubs  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).,TRUE,5,2024-05-20T18:25:00+02:00
294,413396,2024-04-19T19:50:00+02:00,2024-04-19T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-05-19T20:20:00+02:00
