,userid,activity_id,join_date
1071,16215,391396,2024-02-06T17:38:43.805926Z
1072,16248,391396,2024-02-12T15:36:45.111555Z
1073,6108,391396,2024-02-12T15:38:14.254052Z
1074,10315,391351,2024-02-05T18:07:16.044519Z
1075,15907,391351,2024-02-05T18:13:36.279351Z
1076,14230,391351,2024-02-06T14:31:31.577999Z
1077,9936,391351,2024-02-08T05:51:32.473095Z
1078,16145,391351,2024-02-11T21:15:39.449905Z
1079,13155,390861,2024-02-04T16:13:47.502270Z
1080,17541,390861,2024-02-06T20:24:29.962726Z
1081,14163,390810,2024-02-03T18:27:47.948278Z
1082,16278,390810,2024-02-04T16:31:31.088068Z
1083,2834,390810,2024-02-08T18:31:23.269229Z
1084,12871,390497,2024-02-02T19:01:23.074605Z
1085,6108,390497,2024-02-02T19:01:25.298286Z
1086,16248,390497,2024-02-02T19:01:27.254156Z
1087,16945,390497,2024-02-02T19:02:14.809089Z
1088,16145,389689,2024-01-31T19:16:01.187629Z
1089,14529,389689,2024-01-31T19:42:16.475343Z
1090,15952,389689,2024-01-31T19:49:12.908177Z
1091,16602,389689,2024-01-31T23:44:51.846856Z
1092,13521,389295,2024-01-31T12:32:17.287219Z
1093,17853,389295,2024-02-03T15:17:25.947773Z
1094,14981,391588,2024-02-06T15:25:37.809756Z
1095,15129,391588,2024-02-06T15:28:39.452684Z
1096,13155,391588,2024-02-06T15:32:01.034942Z
1097,15952,391588,2024-02-06T16:35:01.303191Z
1098,9015,389237,2024-01-30T19:51:17.613475Z
1099,17852,389237,2024-01-31T17:27:04.804925Z
1100,15907,389237,2024-02-03T22:47:23.350737Z
1101,16465,389237,2024-02-06T07:21:41.105848Z
1102,7968,389237,2024-02-06T12:21:11.919258Z
1103,14981,389237,2024-02-06T15:22:00.796280Z
1104,13155,388884,2024-01-29T19:02:00.575790Z
1105,16602,388884,2024-01-30T00:21:30.074138Z
1106,9936,388884,2024-01-30T13:33:57.248422Z
1107,16145,388840,2024-01-29T18:26:37.289646Z
1108,15952,388840,2024-01-29T18:30:22.116749Z
1109,15907,388840,2024-01-29T18:47:46.891373Z
1110,15959,388840,2024-02-02T18:41:18.491116Z
1111,10315,388840,2024-02-04T16:52:54.960449Z
1112,13155,388360,2024-01-27T20:28:27.428609Z
1113,17541,388360,2024-01-29T13:52:56.935749Z
1114,2755,388308,2024-01-27T22:50:19.486339Z
1115,14529,388308,2024-01-27T23:34:01.220388Z
1116,14163,388308,2024-01-28T19:18:02.781853Z
1117,6108,388308,2024-02-03T16:30:46.813196Z
1118,16465,388286,2024-01-27T17:12:47.929374Z
1119,15907,388286,2024-02-03T14:42:41.388667Z
1120,17853,388286,2024-02-03T15:17:05.520314Z
1121,6108,387992,2024-01-26T19:31:14.059226Z
1122,16248,387992,2024-01-26T19:32:13.081718Z
1123,12871,387992,2024-02-01T17:01:45.955909Z
1124,15689,387992,2024-02-02T17:26:39.220530Z
1125,9936,387930,2024-01-27T01:38:46.581319Z
1126,14240,387930,2024-01-28T07:24:33.114359Z
1127,18026,387930,2024-01-28T17:30:42.243632Z
1128,11009,387930,2024-01-29T21:26:54.643899Z
1129,12960,387930,2024-02-02T17:12:44.043788Z
1130,6108,386129,2024-01-25T19:09:27.812414Z
1131,12871,386129,2024-01-25T19:10:13.761656Z
1132,16248,386129,2024-01-25T19:10:35.623231Z
1133,16215,386129,2024-01-25T19:14:37.638606Z
1134,13155,385830,2024-01-24T19:03:59.686805Z
1135,6108,385830,2024-01-30T17:23:52.270084Z
1136,16248,385830,2024-01-30T19:53:33.730010Z
1137,12871,385830,2024-01-31T18:32:21.018331Z
1138,2834,385780,2024-01-24T19:58:12.547767Z
1139,17852,385780,2024-01-25T08:16:57.818185Z
1140,15706,385780,2024-01-25T08:33:41.519032Z
1141,15952,385780,2024-01-25T12:00:19.259261Z
1142,2751,385780,2024-01-29T06:17:01.915530Z
1143,13155,385537,2024-01-23T20:14:08.179782Z
1144,12878,385537,2024-01-29T13:04:25.215752Z
1145,13155,385456,2024-01-23T18:15:49.633880Z
1146,15129,385456,2024-01-23T21:47:05.309482Z
1147,14560,385456,2024-01-24T11:11:01.341489Z
1148,7968,385456,2024-01-25T15:03:30.279234Z
1149,16248,385173,2024-01-22T19:01:01.494712Z
1150,15689,385173,2024-01-22T19:01:04.411254Z
1151,12871,385173,2024-01-22T19:02:34.204294Z
1152,6108,385173,2024-01-28T16:02:38.760309Z
1153,15907,385132,2024-01-22T18:02:26.997572Z
1154,15959,385132,2024-01-22T19:14:12.443772Z
1155,16602,385132,2024-01-22T22:29:51.308668Z
1156,9936,385132,2024-01-23T00:18:29.180249Z
1157,16998,385132,2024-01-29T15:03:40.836124Z
1158,16248,388477,2024-01-28T17:46:02.708494Z
1159,2834,388477,2024-01-28T17:46:13.805119Z
1160,6108,388477,2024-01-28T17:46:39.649760Z
1161,9015,388477,2024-01-28T17:47:11.122584Z
1162,12871,388477,2024-01-28T17:48:56.965191Z
1163,11009,388477,2024-01-28T18:17:46.299787Z
1164,12871,384823,2024-01-21T12:00:48.338245Z
1165,16248,384823,2024-01-21T12:00:48.963417Z
1166,6108,384823,2024-01-21T12:00:49.316258Z
1167,14529,384760,2024-01-21T10:51:54.008669Z
1168,13155,384711,2024-01-20T18:02:18.948295Z
1169,16338,384711,2024-01-20T18:43:47.753256Z
1170,14163,384711,2024-01-27T11:22:38.236152Z
1171,17368,384711,2024-01-27T13:52:32.927048Z
1172,15667,388044,2024-01-26T22:18:18.537118Z
1173,10315,388044,2024-01-26T22:23:55.418200Z
1174,15952,388044,2024-01-26T22:30:45.648261Z
1175,6108,388044,2024-01-26T22:33:59.015496Z
1176,13155,388044,2024-01-26T22:34:10.410624Z
1177,16248,388044,2024-01-26T22:34:21.487621Z
1178,12871,388044,2024-01-27T08:36:53.677588Z
1179,14163,388044,2024-01-27T11:42:55.045182Z
1180,11136,384690,2024-01-20T17:29:23.411637Z
1181,17368,384690,2024-01-23T11:36:24.012405Z
1182,12836,384690,2024-01-26T17:19:42.352345Z
1183,11009,384690,2024-01-27T16:08:01.185519Z
1184,15760,384690,2024-01-27T16:34:36.042675Z
1185,15706,384459,2024-01-20T16:28:31.382985Z
1186,16338,384459,2024-01-24T21:55:16.791536Z
1187,12878,384133,2024-01-18T23:09:15.668378Z
1188,13155,384133,2024-01-24T19:17:06.657166Z
1189,7968,384062,2024-01-21T12:26:39.958376Z
1190,11009,384062,2024-01-21T12:27:52.828928Z
1191,9015,384062,2024-01-21T12:33:15.803247Z
1192,16858,384062,2024-01-23T11:34:58.041731Z
1193,14981,384062,2024-01-23T11:58:50.953750Z
1194,13155,383790,2024-01-17T19:04:50.954733Z
1195,16338,383790,2024-01-17T19:14:02.610646Z
1196,16602,383790,2024-01-17T20:32:36.470850Z
1197,16248,383790,2024-01-22T12:19:06.127600Z
1198,11136,383740,2024-01-17T23:25:52.337169Z
1199,15952,383740,2024-01-18T05:07:37.531935Z
1200,2834,383740,2024-01-18T17:00:58.021423Z
1201,9015,383740,2024-01-23T23:32:55.999640Z
1202,12871,385361,2024-01-23T15:31:11.072113Z
1203,16248,385361,2024-01-23T15:31:16.416317Z
1204,17368,385361,2024-01-23T15:31:18.096402Z
1205,17773,385361,2024-01-23T15:36:45.975168Z
1206,6108,385361,2024-01-24T09:39:43.257346Z
1207,13155,383406,2024-01-16T18:21:25.641564Z
1208,15986,383406,2024-01-17T11:21:33.656106Z
1209,13071,383406,2024-01-17T11:37:05.967695Z
1210,16998,383406,2024-01-17T12:22:31.147531Z
1211,17852,383406,2024-01-23T06:29:47.936612Z
1212,12871,382784,2024-01-14T12:00:48.339958Z
1213,15689,382784,2024-01-14T12:00:49.422354Z
1214,16248,382784,2024-01-14T12:00:49.620579Z
1215,13155,382671,2024-01-13T18:01:39.881627Z
1216,16338,382671,2024-01-13T18:23:41.053362Z
1217,11233,382671,2024-01-13T21:26:14.004396Z
1218,15799,382671,2024-01-20T10:53:08.243943Z
1219,16199,384636,2024-01-20T14:58:46.482079Z
1220,7968,384636,2024-01-20T14:59:21.476239Z
1221,16858,384636,2024-01-20T15:00:01.482964Z
1222,17852,382649,2024-01-13T17:06:41.902500Z
1223,16338,382649,2024-01-13T18:59:22.049608Z
1224,16248,382649,2024-01-14T14:17:42.538677Z
1225,6108,382649,2024-01-20T12:48:27.005112Z
1226,2755,382406,2024-01-16T16:31:47.241583Z
1227,17853,382406,2024-01-19T18:05:28.212587Z
1228,14529,382380,2024-01-14T13:25:35.804525Z
1229,14230,382380,2024-01-14T13:56:01.892366Z
1230,10649,382380,2024-01-16T15:12:41.998987Z
1231,9015,382380,2024-01-19T17:49:23.551104Z
1232,9936,382325,2024-01-12T19:59:24.982395Z
1233,11009,382325,2024-01-13T07:29:20.100805Z
1234,14230,382325,2024-01-13T10:05:37.957156Z
1235,11136,382325,2024-01-13T16:04:48.684860Z
1236,16998,382325,2024-01-18T21:14:21.959779Z
1237,16338,382325,2024-01-19T14:46:43.961575Z
1238,16280,382076,2024-01-12T11:49:31.563647Z
1239,17541,382076,2024-01-12T17:54:09.954669Z
1240,16280,382051,2024-01-12T11:49:45.773408Z
1241,2834,382051,2024-01-14T21:19:52.234385Z
1242,2755,382048,2024-01-16T16:31:14.584198Z
1243,16602,382048,2024-01-18T15:04:34.140730Z
1244,6108,382048,2024-01-18T17:28:49.312486Z
1245,16248,382048,2024-01-18T17:34:04.170259Z
1246,15907,381999,2024-01-11T18:22:13.355775Z
1247,13555,381999,2024-01-12T15:43:25.817990Z
1248,16465,381999,2024-01-16T17:41:06.278544Z
1249,2751,381999,2024-01-17T15:11:11.421702Z
1250,14163,381999,2024-01-18T09:47:04.636950Z
1251,13155,381743,2024-01-10T19:08:22.077668Z
1252,16338,381743,2024-01-10T19:16:42.292355Z
1253,14529,381743,2024-01-10T19:17:40.206411Z
1254,9936,381743,2024-01-10T19:32:42.577891Z
1255,17541,381434,2024-01-10T11:14:26.766731Z
1256,16280,381434,2024-01-12T11:47:58.731816Z
1257,2751,381405,2024-01-10T06:35:30.856403Z
1258,6108,381405,2024-01-16T13:37:48.787479Z
1259,16248,381405,2024-01-16T16:43:35.204648Z
1260,15689,381405,2024-01-16T18:23:39.146732Z
1261,13155,381354,2024-01-09T18:20:54.677390Z
1262,16465,381354,2024-01-10T10:50:10.923041Z
1263,17852,381354,2024-01-10T18:11:44.014941Z
1264,16602,381354,2024-01-11T18:08:57.277783Z
1265,2834,381354,2024-01-15T17:16:39.912791Z
1266,11136,380580,2024-01-06T20:01:15.347867Z
1267,16145,380580,2024-01-07T21:12:42.805128Z
1268,17852,380580,2024-01-08T10:43:36.875437Z
1269,14230,380580,2024-01-08T14:52:17.836659Z
1270,11009,380580,2024-01-11T15:26:13.445419Z
1271,9936,380276,2024-01-05T18:25:07.907162Z
1272,16095,380276,2024-01-05T21:09:33.390753Z
1273,17029,380276,2024-01-06T04:21:16.678624Z
1274,17368,380276,2024-01-06T16:17:38.569732Z
1275,15959,380276,2024-01-11T14:34:38.938422Z
1276,15907,380276,2024-01-11T18:22:25.525462Z
1277,3368,380006,2024-01-05T22:58:36.904905Z
1278,12878,380006,2024-01-06T22:41:39.296208Z
1279,3368,379986,2024-01-05T22:58:10.828927Z
1280,10990,379986,2024-01-11T12:08:11.728381Z
1281,9936,379684,2024-01-08T14:43:21.872575Z
1282,14529,379684,2024-01-08T18:36:08.763706Z
1283,13155,379681,2024-01-03T19:02:58.527278Z
1284,16338,379681,2024-01-03T19:06:58.267563Z
1285,15952,379681,2024-01-03T19:46:49.052701Z
1286,15402,379681,2024-01-08T13:10:33.259905Z
1287,3898,379293,2024-01-02T22:57:50.392485Z
1288,14560,379293,2024-01-03T10:24:50.784322Z
1289,13071,379293,2024-01-03T12:40:07.091016Z
1290,13155,379293,2024-01-03T12:56:03.057287Z
1291,15755,379293,2024-01-03T22:22:32.513485Z
1292,3368,379043,2024-01-01T19:29:50.406886Z
1293,9936,379043,2024-01-01T21:10:54.939887Z
1294,6108,379043,2024-01-08T14:21:52.126738Z
1295,16248,379043,2024-01-08T16:25:17.313364Z
1296,3368,379005,2024-01-01T19:29:39.683691Z
1297,12076,379005,2024-01-02T09:45:13.593211Z
1298,15907,379005,2024-01-02T14:32:32.983601Z
1299,16095,379005,2024-01-05T21:08:47.765441Z
1300,2956,379005,2024-01-08T13:37:19.752115Z
1301,11136,378565,2023-12-30T19:31:06.944717Z
1302,16145,378565,2023-12-31T20:04:01.620751Z
1303,17368,378565,2024-01-01T15:02:52.234021Z
1304,15760,378565,2024-01-05T10:59:42.774826Z
1305,17852,378565,2024-01-06T12:23:16.113714Z
1306,12878,377988,2023-12-31T19:06:54.098962Z
1307,14240,377988,2024-01-04T18:44:39.885229Z
1308,3313,377651,2023-12-27T19:40:28.615079Z
1309,16095,377651,2023-12-31T18:49:46.738127Z
1310,16998,377648,2023-12-27T19:18:35.329511Z
1311,2751,377648,2023-12-27T20:41:54.374346Z
1312,16338,377648,2023-12-27T20:43:48.501081Z
1313,16215,377648,2024-01-02T19:01:43.679002Z
1314,15907,377598,2023-12-27T18:12:50.078053Z
1315,17852,377598,2023-12-28T14:23:12.535376Z
1316,11136,377598,2023-12-28T23:06:20.362319Z
1317,15129,377598,2023-12-29T20:56:35.697976Z
1318,13155,377254,2023-12-26T19:58:03.329258Z
1319,10315,377254,2023-12-26T20:56:10.020028Z
1320,14560,377254,2023-12-26T21:47:05.670927Z
1321,15283,377254,2023-12-27T08:15:04.552269Z
1322,6693,377254,2023-12-27T08:50:05.079806Z
1323,13155,375895,2023-12-21T19:59:54.245300Z
1324,17368,375895,2023-12-22T00:15:25.589711Z
1325,16338,375895,2023-12-27T19:03:01.933415Z
1326,15907,375846,2023-12-22T08:46:18.948610Z
1327,16145,375846,2023-12-22T13:36:30.807425Z
1328,15952,375846,2023-12-22T13:43:42.010321Z
1329,16998,375846,2023-12-28T13:12:14.577984Z
1330,3313,375596,2023-12-20T20:12:39.685836Z
1331,14163,375596,2023-12-20T21:58:12.911321Z
1332,10315,375596,2023-12-22T14:37:03.000751Z
1333,16998,375596,2023-12-26T16:49:45.315148Z
1334,11136,375541,2023-12-20T22:36:10.404411Z
1335,9936,375541,2023-12-21T02:16:16.443974Z
1336,15907,375541,2023-12-22T08:46:38.679217Z
1337,2751,375541,2023-12-25T10:29:50.669035Z
1338,13155,375215,2023-12-19T18:43:03.738537Z
1339,10315,375215,2023-12-22T14:36:33.135783Z
1340,12799,375215,2023-12-24T06:41:16.340415Z
1341,17852,375215,2023-12-26T11:03:32.734843Z
1342,13155,374443,2023-12-16T18:01:56.745930Z
1343,15952,374443,2023-12-16T21:32:38.408455Z
1344,11136,374443,2023-12-16T22:26:55.568913Z
1345,3368,374193,2023-12-20T15:52:58.691097Z
1346,12878,374193,2023-12-21T18:46:41.811900Z
1347,11009,374115,2023-12-16T11:08:50.454304Z
1348,16280,374115,2023-12-16T16:24:57.381924Z
1349,9936,374115,2023-12-17T16:15:43.453534Z
1350,11136,374115,2023-12-22T16:46:20.760542Z
1351,2751,373846,2023-12-21T13:46:02.539818Z
1352,7968,373788,2023-12-14T20:00:32.860651Z
1353,11136,373788,2023-12-14T23:25:53.291409Z
1354,2956,373788,2023-12-18T16:12:59.717396Z
1355,16998,373788,2023-12-18T19:07:28.807633Z
1356,17923,373788,2023-12-21T13:33:38.394365Z
1357,12878,373563,2023-12-19T16:30:57.198112Z
1358,3313,373538,2023-12-20T17:30:22.789164Z
1359,9015,373538,2023-12-20T17:35:26.492352Z
1360,16338,373535,2023-12-13T19:01:53.053499Z
1361,13155,373535,2023-12-13T19:02:17.092161Z
1362,16145,373535,2023-12-20T09:03:11.788020Z
1363,13155,373238,2023-12-12T20:51:57.115220Z
1364,14529,373238,2023-12-18T21:40:29.278724Z
1365,16338,373158,2023-12-12T19:15:53.941410Z
1366,9936,373158,2023-12-13T00:02:54.399358Z
1367,17773,373158,2023-12-19T16:25:27.486331Z
1368,11009,373158,2023-12-19T17:04:42.615125Z
1369,16215,372906,2023-12-11T19:03:52.468708Z
1370,16602,372906,2023-12-14T14:53:44.325537Z
1371,17853,372906,2023-12-18T14:00:08.819691Z
1372,14163,372906,2023-12-18T15:02:18.972923Z
1373,2751,372867,2023-12-11T18:51:02.679776Z
1374,15907,372867,2023-12-11T19:42:24.843428Z
1375,16602,372867,2023-12-12T07:52:24.329822Z
1376,16858,372867,2023-12-18T14:06:17.255104Z
1377,15710,372867,2023-12-18T15:40:06.923839Z
1378,15689,372578,2023-12-10T17:33:31.180865Z
1379,16248,372578,2023-12-10T17:33:34.545993Z
1380,12871,372578,2023-12-10T17:33:43.180984Z
1381,11009,372472,2023-12-12T19:57:54.864897Z
1382,16338,372444,2023-12-09T18:01:03.834876Z
1383,13155,372444,2023-12-09T18:01:22.455337Z
1384,15312,372444,2023-12-09T19:02:49.076111Z
1385,17541,372444,2023-12-09T23:04:14.642577Z
1386,15952,372424,2023-12-09T19:29:49.161550Z
1387,16145,372424,2023-12-09T19:29:51.659240Z
1388,17368,372424,2023-12-10T08:37:47.957745Z
1389,11009,372424,2023-12-12T19:55:11.817420Z
1390,11136,372424,2023-12-15T21:52:02.229100Z
1391,16248,372112,2023-12-08T18:00:57.763220Z
1392,6108,372112,2023-12-08T18:02:07.271379Z
1393,12871,372112,2023-12-08T18:03:00.730982Z
1394,15689,372112,2023-12-08T18:03:58.052841Z
1395,9936,372112,2023-12-08T18:09:20.134455Z
1396,15907,371789,2023-12-07T18:27:16.762631Z
1397,11136,371789,2023-12-07T21:46:38.947858Z
1398,2834,371789,2023-12-07T23:29:54.909494Z
1399,15959,371789,2023-12-14T17:08:40.431119Z
1400,13155,371545,2023-12-06T19:01:35.917336Z
1401,16338,371545,2023-12-06T19:03:15.466845Z
1402,9936,371545,2023-12-06T20:09:33.038256Z
1403,16602,371545,2023-12-06T20:47:41.789587Z
1404,17852,371495,2023-12-06T19:20:04.326556Z
1405,16280,371495,2023-12-06T20:44:15.860510Z
1406,15907,371495,2023-12-12T19:57:09.441418Z
1407,17853,371495,2023-12-13T16:33:37.699573Z
1408,9936,371175,2023-12-05T18:11:27.581727Z
1409,16145,371175,2023-12-05T18:37:10.828623Z
1410,15907,371175,2023-12-05T18:50:49.316075Z
1411,13155,371175,2023-12-05T19:41:46.513303Z
1412,17923,371175,2023-12-11T09:37:58.035738Z
1413,17541,370485,2023-12-03T09:34:30.357083Z
1414,15200,370485,2023-12-04T18:07:58.027029Z
1415,16338,370423,2023-12-02T18:18:23.578926Z
1416,13155,370423,2023-12-02T18:47:20.590133Z
1417,16145,370423,2023-12-02T19:02:16.052303Z
1418,15952,370423,2023-12-02T19:02:18.317216Z
1419,10315,370401,2023-12-02T20:59:48.801420Z
1420,11009,370401,2023-12-03T18:10:18.991190Z
1421,15710,370401,2023-12-03T19:24:04.818881Z
1422,16040,370401,2023-12-04T11:01:24.845264Z
1423,15200,370401,2023-12-04T18:07:31.044054Z
1424,15710,370158,2023-12-03T19:23:54.372932Z
1425,15200,370158,2023-12-04T18:07:24.909058Z
1426,2834,369839,2023-12-01T08:56:51.859313Z
1427,14240,369839,2023-12-01T09:13:11.383707Z
1428,17773,367798,2023-11-23T18:39:27.126771Z
1429,15907,367798,2023-11-23T19:54:01.634038Z
1430,13071,367798,2023-11-24T07:09:53.136623Z
1431,15986,367798,2023-11-24T07:41:27.172929Z
1432,11009,367798,2023-11-24T08:45:01.731768Z
1433,12836,367470,2023-11-22T18:31:20.912671Z
1434,15907,367470,2023-11-23T17:14:15.307615Z
1435,14230,367470,2023-12-03T10:54:57.173145Z
1436,9936,367470,2023-12-06T13:21:25.158061Z
1437,17029,367120,2023-11-22T09:50:22.979471Z
1438,16040,367120,2023-11-26T14:25:26.338751Z
1439,11178,367120,2023-12-04T17:02:12.714142Z
1440,12836,367120,2023-12-05T16:18:58.960835Z
1441,9936,367120,2023-12-05T16:20:19.529533Z
1442,2751,368912,2023-11-28T09:43:18.530729Z
1443,6782,368912,2023-12-01T14:48:33.202358Z
1444,15907,366814,2023-11-20T18:19:43.483460Z
1445,16602,366814,2023-11-20T21:07:25.353972Z
1446,14163,366814,2023-11-24T23:44:18.273746Z
1447,15710,366814,2023-12-04T15:58:17.453961Z
1448,17923,366814,2023-12-04T16:13:01.393794Z
1449,16248,366499,2023-11-19T12:01:16.222409Z
1450,16338,366499,2023-11-19T12:01:16.979960Z
1451,6108,366499,2023-12-03T07:44:10.989550Z
1452,13521,366392,2023-11-18T18:03:08.382131Z
1453,16248,366392,2023-11-18T18:04:32.599665Z
1454,6108,366392,2023-11-18T18:04:59.672986Z
1455,12871,366392,2023-11-18T18:05:37.735412Z
1456,7968,366371,2023-11-18T17:41:41.920367Z
1457,10315,366371,2023-11-18T20:47:45.105999Z
1458,15283,366371,2023-11-19T07:59:23.487678Z
1459,14163,366371,2023-11-28T09:59:15.148660Z
1460,9015,366371,2023-12-02T16:11:22.960380Z
1461,13521,366122,2023-11-17T19:01:18.522297Z
1462,6108,366122,2023-11-17T19:01:38.283556Z
1463,12871,366122,2023-11-17T19:02:25.651891Z
1464,16248,366122,2023-12-01T13:35:51.489275Z
1465,15907,366064,2023-11-17T19:16:25.817664Z
1466,17645,366064,2023-11-29T10:55:19.187112Z
1467,2834,366064,2023-11-29T19:29:40.787867Z
1468,3368,366064,2023-11-30T18:41:14.722659Z
1469,14240,366064,2023-12-01T13:38:52.383072Z
1470,15283,365800,2023-11-19T08:20:24.101015Z
1471,3313,365800,2023-11-19T10:33:07.898495Z
1472,16338,365796,2023-11-16T19:07:25.970886Z
1473,3368,365796,2023-11-16T19:38:50.978449Z
1474,7968,365796,2023-11-16T20:05:32.688934Z
1475,6108,365796,2023-11-30T15:24:17.514680Z
1476,13521,365488,2023-11-15T19:01:09.841058Z
1477,13155,365488,2023-11-15T19:01:24.668418Z
1478,15907,365488,2023-11-15T19:01:28.479465Z
1479,2834,365488,2023-11-29T18:25:06.892866Z
1480,14529,367223,2023-11-22T13:31:50.837333Z
1481,16166,367223,2023-11-22T21:13:36.183294Z
1482,13071,365102,2023-11-15T07:59:44.732101Z
1483,15986,365102,2023-11-15T08:02:33.659685Z
1484,17852,365102,2023-11-28T16:49:04.802301Z
1485,16998,365102,2023-11-28T16:59:13.699606Z
1486,15907,364801,2023-11-13T18:18:31.407178Z
1487,16602,364801,2023-11-13T20:14:19.275334Z
1488,13521,364801,2023-11-13T23:13:21.253798Z
1489,3898,364801,2023-11-26T23:23:42.621899Z
1490,16338,364269,2023-11-11T17:01:53.101563Z
1491,13155,364269,2023-11-24T21:25:14.400810Z
1492,12799,364269,2023-11-25T06:22:19.586998Z
1493,15907,364269,2023-11-25T15:01:36.530470Z
1494,15907,363968,2023-11-10T19:53:01.528180Z
1495,14529,363968,2023-11-10T22:12:45.275432Z
1496,7968,363968,2023-11-11T06:21:55.201824Z
1497,11009,363968,2023-11-11T10:03:36.133264Z
1498,9015,363968,2023-11-24T16:08:01.555624Z
1499,17773,365818,2023-11-17T08:29:12.945188Z
1500,12836,365818,2023-11-21T11:12:41.817367Z
1501,17529,363654,2023-11-09T18:49:48.861612Z
1502,15907,363654,2023-11-09T20:42:50.754084Z
1503,15283,363654,2023-11-10T07:33:41.906614Z
1504,15959,363654,2023-11-23T12:22:31.295833Z
1505,17645,363654,2023-11-23T16:25:24.835668Z
1506,13155,363412,2023-11-08T19:04:42.275708Z
1507,6108,363412,2023-11-22T06:46:45.840713Z
1508,17773,363412,2023-11-22T09:05:32.642508Z
1509,16248,363412,2023-11-22T14:37:36.221389Z
1510,15710,363364,2023-11-08T18:08:18.360863Z
1511,14560,363364,2023-11-08T22:56:23.879409Z
1512,11009,363364,2023-11-19T12:13:30.123727Z
1513,16998,363364,2023-11-22T15:43:11.640244Z
1514,16166,365186,2023-11-16T08:01:05.056478Z
1515,15907,363034,2023-11-09T22:32:01.507486Z
1516,2751,363034,2023-11-20T17:04:23.203352Z
1517,10315,363034,2023-11-20T21:54:13.637673Z
1518,3368,363034,2023-11-20T21:58:30.794375Z
1519,6312,363034,2023-11-21T17:09:52.298159Z
1520,11009,364450,2023-11-19T12:13:44.447400Z
1521,16248,362421,2023-11-05T12:01:09.131265Z
1522,6108,362421,2023-11-05T12:01:09.354642Z
1523,12871,362421,2023-11-15T14:08:41.825155Z
1524,6712,362295,2023-11-04T18:12:28.822449Z
1525,14529,362295,2023-11-04T18:13:31.271727Z
1526,13521,362295,2023-11-04T18:39:31.787788Z
1527,17541,362295,2023-11-13T14:22:37.954399Z
1528,17815,364043,2023-11-15T20:36:42.792531Z
1529,15710,364043,2023-11-16T17:10:30.474529Z
1530,13521,362009,2023-11-03T19:01:12.989348Z
1531,16338,362009,2023-11-03T19:03:06.411694Z
1532,14163,362009,2023-11-03T19:17:24.106484Z
1533,16248,362009,2023-11-17T16:54:08.397339Z
1534,3368,363724,2023-11-10T14:17:48.736116Z
1535,17529,363724,2023-11-11T23:39:58.922958Z
1536,14163,361692,2023-11-02T19:48:03.091248Z
1537,3368,361692,2023-11-02T21:46:09.415102Z
1538,15907,361640,2023-11-02T18:01:50.038155Z
1539,6719,361640,2023-11-02T18:02:56.480145Z
1540,16526,361640,2023-11-02T23:32:29.040143Z
1541,13155,361640,2023-11-15T20:31:48.908269Z
1542,17645,361640,2023-11-15T21:22:41.355318Z
1543,11596,361350,2023-11-10T12:06:57.364959Z
1544,16166,361350,2023-11-12T10:26:01.583397Z
1545,13521,361346,2023-11-01T19:01:09.781035Z
1546,11026,361346,2023-11-01T21:08:24.933942Z
1547,14163,361346,2023-11-02T19:47:47.167870Z
1548,16248,361346,2023-11-14T12:09:39.014410Z
1549,15129,361299,2023-11-01T18:05:02.798431Z
1550,17773,361299,2023-11-01T18:05:15.553009Z
1551,11009,361299,2023-11-01T18:26:37.983190Z
1552,14230,361299,2023-11-04T04:08:27.264592Z
1553,12899,361299,2023-11-10T10:13:07.394570Z
1554,16465,361025,2023-10-31T19:01:47.284133Z
1555,13155,361025,2023-10-31T20:02:50.647462Z
1556,16248,361025,2023-11-14T09:13:23.247516Z
1557,6108,361025,2023-11-14T11:36:38.675279Z
1558,13197,360976,2023-10-31T18:42:29.755216Z
1559,17529,360976,2023-10-31T22:27:11.346944Z
1560,15907,360976,2023-10-31T22:28:35.573512Z
1561,15637,360976,2023-11-05T16:29:34.294624Z
1562,14981,360976,2023-11-14T09:55:46.711236Z
1563,14163,360680,2023-10-30T18:51:18.311697Z
1564,3368,360680,2023-10-30T22:14:26.427549Z
1565,10315,360680,2023-11-10T10:27:51.410376Z
1566,17852,360680,2023-11-12T19:02:30.988051Z
1567,13521,360680,2023-11-13T12:18:57.038108Z
1568,15312,362345,2023-11-10T16:10:43.038219Z
1569,13521,362345,2023-11-11T19:00:14.229848Z
1570,13521,359960,2023-10-27T18:01:11.359120Z
1571,16145,359960,2023-10-27T18:01:32.993350Z
1572,16338,359960,2023-10-27T18:08:47.733872Z
1573,15952,359960,2023-11-04T20:38:26.392882Z
1574,3368,361711,2023-11-04T00:45:21.972290Z
1575,14981,361711,2023-11-08T12:51:06.996149Z
1576,15907,359567,2023-10-26T17:33:05.499657Z
1577,17529,359567,2023-10-26T20:41:00.646954Z
1578,10315,359567,2023-10-26T20:42:04.086756Z
1579,12899,359567,2023-11-07T20:38:59.325704Z
1580,15283,359567,2023-11-08T12:49:27.217286Z
1581,13155,359308,2023-10-25T18:01:21.246644Z
1582,16338,359308,2023-10-25T18:15:46.147086Z
1583,6108,359308,2023-11-08T16:41:52.509979Z
1584,16248,359308,2023-11-08T18:13:49.446360Z
1585,15129,359466,2023-10-26T14:06:41.332726Z
1586,6096,359466,2023-10-26T15:04:05.215654Z
1587,17852,359466,2023-11-07T04:38:53.584614Z
1588,17029,359466,2023-11-08T17:00:15.983592Z
