,activity_id,join_date,userid,weight,feedback
666,351202,2023-10-12T15:02:40.247258Z,13521,15.0,"baguettes 
 bread 
 pastries 
 also 2 packets of fish"
667,350887,2023-10-10T18:58:48.068152Z,3313,0.0,"some corn 
 salad 
 meat paste 
 yogurt 
 pastries 
 lots of bread 
 store manager didn’t want us using the paper bags for the bread"
668,350887,2023-10-11T14:03:12.647082Z,13263,10.0,a lot of bread
669,350839,2023-10-10T19:30:29.807795Z,11009,12.0,"lots of bread 
 pastries 
 no snelverkoop items"
670,352613,2023-10-10T08:01:24.967377Z,13155,3.0,"salad 
 pizza 
 yoghurt 
 vegetables 
 chicken wrap 
 rice with scampi"
671,350575,2023-10-10T06:33:22.572573Z,12871,3.0,"no bread some pastries some meat 
 some tomatoes"
672,350538,2023-10-12T15:01:48.592741Z,13521,6.0,"a lot of baguettes 
 some pastries 
 bread 
 also some vegetables"
673,352156,2023-10-08T21:52:45.257554Z,17773,0.0,"organized the food a bit 
 everything in the fridge should be good for a while"
674,350070,2023-10-08T21:16:25.107621Z,13521,6.0,"a lot of bread 
 a few pastries 
 2 packets of shrimp salad 
 1 packet of vegetables"
675,351881,2023-10-10T09:31:54.430072Z,17853,2.0,
676,349795,2023-10-07T15:17:58.628748Z,13521,10.0,"a few pastries 
 a lot of bread 
 some pre-made warm meals 
 1 packet of meat 
 some fresh herbs"
677,349391,2023-10-05T18:11:26.469962Z,13155,10.0,"not much food to be save 
 no pastries today 
 but some breads 
 vegetables"
678,349391,2023-10-07T15:16:37.070448Z,13521,8.0,"no pastries this time 
 but quite some bread 
 also some vegetables"
679,349132,2023-10-04T18:03:43.591672Z,3365,0.0,she did however give me some flowers that are about to go bad in a day or two
680,349142,2023-10-04T22:09:10.467903Z,13155,10.0,"but took half of the food 
 fruits 
 bread 
 soup"
681,349095,2023-10-04T17:23:42.120397Z,13521,6.0,"a lot of pastries 
 some baguettes 
 a lot of bread 
 this time also a whole chicken 
 green cabbage"
682,350920,2023-10-03T18:52:16.720407Z,11009,1.0,"four bread rolls 
 three packs of lettuce 
 two packs of lunch meat"
683,348804,2023-10-03T18:06:51.865568Z,12871,5.0,
684,348757,2023-10-03T18:05:28.241884Z,13521,8.0,"there was tons of pastries of which half croissants 
 a lot of loafs of bread but not too much to carry 
 nothing but a melon for the rest"
685,350600,2023-10-02T18:47:25.798010Z,13155,0.5,"but 1 pax of kip salad 
 1 brown bread"
686,348050,2023-09-30T17:29:13.401400Z,13155,12.0,"several pax of fish 
 salami 
 mushroom 
 salad 
 yoghurt 
 several cakes 
 dessert 
 sushi 
 as usual : bread 
 pastry"
687,348029,2023-09-30T16:42:39.961150Z,13521,6.0,"less bread 
 pastries than usual 
 also some meat 
 vegetables 
 nice to hear that other people share this food with elder people in need"
688,348029,2023-10-01T07:35:35.756796Z,12871,6.0,lots of bread
689,349821,2023-09-29T18:24:18.096183Z,12836,1.0,"pastries 
 bread"
690,347776,2023-09-29T20:25:06.981026Z,15952,10.0,"lots of meat 
 breads for today pick up 
 with some fruit 
 yoghurt"
691,347729,2023-09-29T18:13:10.356255Z,7968,0.0,it was mostly lots of bread left at agora :
692,349457,2023-09-28T18:26:30.604475Z,12836,0.0,
693,347451,2023-09-28T18:02:16.966363Z,3365,0.0,
694,347417,2023-09-29T08:04:21.534714Z,3313,6.0,"lots of bread 
 a few bags of veggies"
695,347417,2023-09-29T10:57:56.649369Z,13521,8.0,"lots of bread 
 pastries 
 some vegetables"
696,347417,2023-10-01T07:36:07.781889Z,12871,0.0,
697,347167,2023-09-27T19:48:04.471939Z,16858,0.0,
698,347130,2023-09-28T09:22:56.086316Z,11009,7.0,"lots of pastries 
 bread; a few 'snelverkoop' items: cream cheese 
 vegetable spaghetti 
 yoghurt"
699,347130,2023-09-28T11:33:24.304271Z,13521,5.0,"a lot of bread 
 pastries 
 also some cream cheese 
 yoghurt 
 vegetables"
700,347130,2023-10-10T09:30:27.106697Z,17853,6.0,
701,348835,2023-09-27T10:16:45.361724Z,13521,1.5,"because there wasn't a lot left: 1 pre-made macaroni dish 
 1 baguette with chicken curry 
 a few cookies 
 1 pre-made salad 
 2 loafs of bread 
 so they take some of the leftovers beforeh"
702,346806,2023-09-27T10:09:43.577023Z,13521,10.0,"there were so many pastries 
 so much bread thatweren't able to take everything 
 also some packets of pre-cut vegetables 
 being able to pick up free food also gives us the responsibility to take everything they have left"
703,346806,2023-09-27T08:04:46.145581Z,11009,10.0,"a lot of bread 
 a lot of pastries 
 5 bags of 'snelverkoop' vegetables 
 had to leave two baguettes 
 a few loaves of white bread behind"
704,348524,2023-09-25T18:34:46.524173Z,13521,2.0,"2 bags of salad 
 2 bags diced carrots 
 1 pizza 
 2 loafs of bread 
 2 wraps with chicken 
 paté 
 a pre-made salad"
705,346514,2023-09-25T17:51:39.854401Z,13155,12.0,"bread 
 pastries as usual"
706,348096,2023-09-23T18:48:07.308091Z,13521,2.0,"a cake 
 2 banana eclairs 
 2 chocolade puddings 
 2 donuts"
707,348096,2023-09-24T12:31:50.924346Z,3313,0.0,
708,346055,2023-09-23T17:10:11.953056Z,12871,5.0,a lot of bread
709,347802,2023-10-04T13:17:14.699748Z,14981,1.5,"then the lady asked me ifwas from food saving 
 we had some little bread en cheese"
710,345802,2023-09-22T18:13:20.094095Z,12871,3.0,"some meat 
 bread"
711,345802,2023-09-22T18:22:11.294238Z,13521,3.0,"a man who didn't sign up for the pick-up but who took a portion of the food like the rest of us 
 there were +-15 breads 
 just a few pastries 
 6 boxes of meat 
 3 small cheeses"
712,347484,2023-09-25T14:06:05.808100Z,3365,3.5,"i got two breads 
 a small bag of potatoes 
 some donuts 
 soup 
 tabouleh"
713,345155,2023-09-20T19:35:31.749441Z,13155,12.0,"get a lot of fruits banana 
 peaches 
 some vegetables 
 cake 
 fried noodles 
 several pax of meats 
 yoghurt"
714,344708,2023-10-02T03:11:45.900124Z,3368,10.0,"mainly bread 
 pastries which darshita"
715,344447,2023-09-18T18:52:59.716857Z,12871,10.0,"we were only 3 but a lot of bread 
 some pastries 
 some meat"
716,346227,2023-09-28T09:25:14.445716Z,11009,0.0,
717,343977,2023-09-16T17:57:42.105865Z,13155,4.0,"some pasta 
 chicken satay 
 chicken meatballs 
 goat cheese 
 labneh 
 some bread"
718,345828,2023-10-04T12:31:23.000709Z,14981,2.0,
719,343029,2023-09-13T19:05:15.107674Z,13521,2.0,"3 big baguettes 
 some pastries"
720,342675,2023-09-13T18:04:54.256077Z,12836,10.0,"bread 
 pastries 
 salad"
721,344473,2023-09-11T19:10:39.794830Z,14406,10.0,there was way too much food
722,342389,2023-09-12T08:06:09.464825Z,12836,8.0,"bread 
 cheese 
 salads"
723,343721,2023-09-09T08:45:32.742308Z,11009,0.0,"some baguettes 
 some bread rolls 
 a few croissants 
 an open salad 
 1 piece of chicken breast"
724,343721,2023-09-21T16:46:35.111314Z,14981,2.0,
725,341675,2023-09-08T20:15:41.393914Z,13155,15.0,"but someone from food saving came to help us 
 a lot of meat 
 we also got pasta 
 pastries 
 bread"
726,341630,2023-09-09T08:43:31.805210Z,11009,0.0,"lots of bread 30+ loaves 
 15+ baguettes 
 plus 3 packets of vegetables 
 3 trays of macaroni 
 i dropped off bread at hal 5"
727,341314,2023-09-07T18:54:54.491164Z,13155,15.0,"almost overwhelmed with the food from denon 
 a lot of pastries 
 bread 
 also got vegetables 
 burger too"
728,341071,2023-09-06T18:51:51.419060Z,13155,5.0,"5 pax of meat 
 some bread"
729,342752,2023-09-06T17:25:40.242620Z,17853,8.0,"yes lots of bread 
 vegetables"
730,340688,2023-09-13T09:42:13.601526Z,3368,7.0,"bread 
 veggies divided among ourselves"
731,339978,2023-09-02T18:21:38.336188Z,13155,9.0,"but several pax of meat chicken 
 pork 
 cake 
 vegetables 
 peaches 
 no bread"
732,341380,2023-09-02T15:28:41.988427Z,12794,0.0,"not much food 
 inedible"
733,339358,2023-09-02T15:27:17.590328Z,12794,0.0,
734,339367,2023-09-02T15:26:55.618924Z,12794,0.0,a lot of cake
735,339325,2023-09-01T17:45:54.672537Z,17853,7.0,
736,339079,2023-08-30T19:17:49.058779Z,13155,5.0,"mainly fruits 
 pastries 
 also got 3 pax of meat 
 some bread"
737,340465,2023-08-31T16:54:49.735239Z,2751,2.0,4 very hard donuts
738,337971,2023-08-26T17:53:30.743532Z,13155,15.0,"vegetables 
 fruit 
 pork 
 lamb burger 
 cakes 
 dessert 
 mushroom 
 japanese food 
 pastries 
 of course bread"
739,337666,2023-09-02T15:25:51.692753Z,12794,0.0,a lot of food
740,337620,2023-08-25T18:23:24.327310Z,15952,5.0,"most of the things were bread 
 pastries 
 some of vegetables 
 fish"
741,337620,2023-09-02T15:25:26.078211Z,12794,0.0,"a lot of bread 
 dropped the bread at agora with pancake"
742,337620,2023-09-13T09:38:50.322727Z,3368,10.0,"lots of bread 
 some fish 
 cheese snack"
743,339107,2023-08-25T20:22:07.748608Z,6695,5.0,"lot of oven croissants 
 2 salads 
 a very hard donut"
744,337051,2023-08-28T19:04:17.120570Z,13158,0.0,
745,338785,2023-08-22T21:21:49.334687Z,14464,0.8,three trays of premade meals they were given in a rush by the store manager
746,336691,2023-08-23T14:48:08.755532Z,2751,12.0,as usual mostly bread
747,338479,2023-08-22T08:57:06.627935Z,6695,2.0,"not a lot of food 
 pastries"
748,336387,2023-08-21T17:19:46.380643Z,15952,7.0,
749,337997,2023-08-19T19:23:22.133617Z,16278,0.0,"old clothes 
 canhang the bread in big bags or something to the wall when there is alot ? just thinking out loud"
750,335967,2023-08-19T19:19:53.346835Z,16278,8.0,"had some fruits 
 cheese 
 mushrooms 
 a little bit of pastries 
 meals ready to go"
751,335967,2023-09-02T15:24:36.469445Z,12794,0.0,"think a lot of food 
 but three boxes of meat went bad already"
752,335934,2023-08-19T16:28:41.707871Z,13155,2.0,"pastries 
 bread"
753,335640,2023-08-23T15:42:50.729480Z,17853,12.0,goed lots bread
754,335050,2023-08-16T18:28:27.617775Z,13155,18.0,"a lot of meats chicken 
 pork 
 vegetables 
 a lot of fruits 
 yoghurt 
 lasagna 
 some pastries 
 no bread"
755,336768,2023-08-17T12:46:31.594644Z,12794,0.0,"three bags of bread 
 two bags of salad"
756,333850,2023-08-12T17:59:21.937834Z,13155,10.0,"bread 
 pastry 
 fruit 
 salad 
 macaroni 
 chicken meatballs"
757,335712,2023-08-15T13:22:01.148173Z,12794,0.0,
758,333550,2023-08-15T13:17:42.492705Z,12794,0.0,"mainly cake 
 vegetables 
 some bread"
759,333216,2023-08-13T17:01:53.288790Z,17853,5.0,
760,333175,2023-08-10T17:40:50.189556Z,13155,16.0,"extra help from a friend to bring the bread to agora 
 a lot of bread 
 but todayalso got some vegetables"
761,333175,2023-08-10T18:35:25.928203Z,15959,40.0,"lot of breads 
 pastries"
762,332916,2023-08-11T11:09:20.104229Z,12794,0.0,
763,332925,2023-08-09T18:58:42.048390Z,13155,6.0,"not much food today 
 cheese 
 vegetables 
 bread"
764,332535,2023-08-12T18:54:46.099665Z,17853,8.0,
765,334353,2023-08-09T15:21:12.765141Z,12794,0.0,not so much food
766,332272,2023-08-09T15:20:21.907630Z,12794,0.0,"got some bread 
 two cucumbers 
 but the grapes were inedible"
767,334000,2023-08-09T15:18:16.910390Z,12794,0.0,the fridge is clean
768,333905,2023-08-06T11:31:16.582717Z,17853,0.0,
769,331786,2023-08-05T18:00:49.130157Z,17853,3.0,
770,333577,2023-08-09T15:16:30.826576Z,12794,0.0,"three breads 
 one potato"
771,331469,2023-08-05T13:10:50.710797Z,16278,0.0,"delicious 
 sabine took the bread with her car to hal5"
772,333241,2023-08-03T21:14:37.567243Z,12794,0.0,"mainly it's bread 
 dropped them in the student accommodation"
773,331184,2023-08-03T19:12:13.577843Z,16278,2.0,"salad 
 bread 
 she kept waiting outside of the store for me to arrive to share the food that she already got out of the store"
774,331184,2023-08-03T21:22:19.867695Z,12794,0.0,"six bags of salad 
 one bag of bread 
 shared the food"
775,331193,2023-08-03T19:40:36.434252Z,13155,12.0,"some meat 
 vegetables 
 cake 
 pancake 
 bread 
 pastry 
 the fish shop next to spar called us 
 gave 6 big fish heads"
776,331193,2023-08-03T21:20:43.282739Z,12794,0.0,"shared the food 
 helped me drop the bread in agora"
777,334875,2023-08-02T19:02:56.981475Z,13155,24.0,"dry udon noodles 
 sweet potatoes 
 beer 
 soft drink 
 bananas 
 green chilli 
 onion 
 soy sauce 
 jalapeno can"
778,330840,2023-08-03T07:21:14.308293Z,12794,0.0,"four vegan meat 
 yogurt 
 several bags of shred vegetables 
 a lot of bread 
 dropped the bread off at agora"
779,332611,2023-08-03T07:18:12.756833Z,12794,0.0,"got a lot of bread 
 a student accommodation"
780,330532,2023-08-01T19:33:19.560894Z,16278,6.0,"pancakes 
 carrots 
 croissants 
 the amount of bread 
 yoghurt thrown everyday is insane though"
781,332299,2023-08-01T10:27:13.502760Z,15799,0.0,"4 packs of ready to eat salads 
 2 packs of packaged vegetables 
 donuts"
782,330199,2023-08-01T17:25:10.103385Z,13155,12.0,"cakes 
 vegetables 
 turkey 
 pasta 
 fruit 
 yoghurt 
 of course bread"
783,329689,2023-07-29T17:04:27.830493Z,12836,10.0,"bread at always 
 some sushi 
 vegan meat"
784,329081,2023-07-27T19:38:06.252988Z,16278,0.0,"a bit of baguettes 
 a lot of chocolate donuts 
 pastries"
785,330910,2023-07-28T18:02:23.376713Z,17853,0.0,
786,328206,2023-07-28T18:02:10.854289Z,17853,1.0,
787,328216,2023-07-27T19:37:01.562360Z,16278,0.0,"we had loads of eggplants ^^ 
 belgian fries"
788,330225,2023-07-24T18:57:12.015994Z,16278,0.0,"he gave one bread 
 then he pointed outalready had a bag with some food from spar notice the trouble beforewrote on whatsapp 
 he doesnt know thatbring leftovers to hubs"
789,327556,2023-07-24T18:52:23.083087Z,16278,6.0,"some porc meat 
 yoghurts 
 no bread 
 no pastries"
790,327093,2023-07-22T19:34:06.123185Z,13155,15.0,"no bread today 
 but a lot of vegetables 
 yoghurt 
 cake 
 some meat 
 lasagna 
 fruits"
791,326114,2023-07-21T17:52:06.737371Z,12836,9.5,"lot of bread as usual 
 they also gave us cheese 
 veggie bags"
792,326114,2023-07-24T18:49:24.793705Z,16278,10.0,loads of bread
793,325368,2023-07-17T19:17:41.967429Z,16278,0.0,you need to help the group take all out of the store
794,325338,2023-07-17T19:13:14.337728Z,16278,8.0,"thankx for taking the bread to agora wodan 
 loads of pastries tho whichcomparted at another store"
795,325338,2023-07-22T21:25:47.282238Z,16119,0.0,
796,324879,2023-07-15T20:48:59.165350Z,14406,35.0,"it was a lot of bread 
 pastries"
797,324629,2023-07-18T21:42:46.056713Z,15873,40.0,i had to carry all the 4 big bags of food myself to hal 5 by bus
798,326477,2023-07-14T09:06:36.839225Z,14406,1.0,"a salad 
 a few pastries"
799,324254,2023-07-14T09:03:17.013389Z,14406,2.0,"a lot of meat 
 pastries"
800,324264,2023-07-13T18:49:58.787484Z,13155,10.0,"a lot of lamb 
 fish 
 cheese 
 vegetables 
 pasta ravioli 
 bread 
 pastries"
801,324229,2023-07-13T17:23:01.263160Z,12836,7.0,"bread 
 veggie bags 
 cheese"
802,323636,2023-07-28T18:01:47.950892Z,17853,2.0,
803,325416,2023-07-10T22:23:08.774011Z,16278,2.0,"a bit pasta 
 a few breads"
804,323295,2023-07-10T19:01:03.772669Z,15959,20.0,
805,324946,2023-07-08T19:40:10.078533Z,16278,5.0,
806,322860,2023-07-10T22:20:46.843181Z,16278,0.0,
807,322823,2023-07-08T17:49:56.785103Z,16169,3.0,
808,322530,2023-07-07T20:15:05.033418Z,16278,0.0,"carried all the bread 
 salads to hal5"
809,322226,2023-07-10T16:43:41.540638Z,4719,3.0,variety of meat slices
810,322236,2023-07-06T19:56:08.689789Z,13555,10.0,"thankfully another guy who is not part of our group  for food 
 it was half bread 
 as well as some meat 
 fish 
 prepared salads"
811,321912,2023-07-05T17:25:08.153773Z,10649,0.0,6/7 bags of bread
812,321619,2023-07-04T20:00:20.599224Z,12836,4.0,"a lot of salads 
 vegetables bags 
 bread"
813,323347,2023-07-07T21:00:37.000817Z,17853,1.5,"vegetables wraps 
 instant food"
814,322902,2023-07-01T20:05:07.215759Z,12836,4.0,"meat 
 nutella 
 bread 
 cheese"
815,321974,2023-07-03T17:42:13.138593Z,17853,1.0,
816,319910,2023-06-28T18:02:40.888527Z,12836,0.0,
817,319922,2023-07-03T17:39:57.976864Z,17853,0.0,
818,319882,2023-06-28T17:25:57.350473Z,15799,0.0,2 bags of bread
819,319555,2023-06-27T18:02:29.492787Z,12098,3.0,"bread 
 pastries 
 some vegetables 
 fish"
820,321347,2023-06-27T10:09:28.783524Z,4719,3.0,received only breads that lean helped to distribute it to the hub
821,320892,2023-06-27T07:48:11.465210Z,12836,5.0,"meat 
 salads 
 already made pasta"
822,318516,2023-06-25T07:41:53.649457Z,13155,15.0,"a lot of meat chicken 
 sausage 
 beef 
 pork 
 burger 
 bread 
 yoghurt"
823,320223,2023-06-22T20:26:59.622181Z,12836,3.0,"bread 
 pineapples 2 
 desserts 3 
 strawberry cake"
824,318180,2023-06-23T17:08:41.925793Z,13155,15.0,"a lot of fish 
 chicken 
 vegetables 
 cheese 
 pasta 
 dessert 
 some bread"
825,318160,2023-06-22T17:15:29.032508Z,12836,6.0,"bread 
 pastries"
826,317184,2023-07-03T17:39:34.742710Z,17853,2.0,
827,317167,2023-06-19T17:05:18.673701Z,12836,4.0,"not as many bread as usual 
 some premade food 
 two watermelons"
828,316740,2023-06-22T10:38:55.829867Z,4719,5.0,lots of bread were then moved to agora
829,316079,2023-06-17T13:57:36.359499Z,13155,15.0,"a lot of bread 
 desserts 
 sausage 
 chicken"
830,317935,2023-07-14T09:02:34.932176Z,14406,0.5,"there was not a lot of food 
 a few salad bags"
831,315797,2023-06-15T07:20:25.081335Z,4719,1.5,"baguettes 
 donuts 
 some meat sausages 
 paté 
 chicken slices"
832,315794,2023-06-16T08:35:24.975077Z,14230,10.0,"a lot of meat 
 bread 
 some veggies 
 sweet products"
833,315794,2023-07-14T09:01:47.442204Z,14406,10.0,"w received a variety of food - bread 
 eggs 
 packaged food"
834,317591,2023-06-13T18:34:58.052512Z,12836,2.0,"potato bread chorizo eggs 
 vegetables"
835,317591,2023-06-15T07:19:08.509346Z,4719,2.0,they gave potatoes
836,317217,2023-06-13T16:27:22.034586Z,12836,2.0,
837,315146,2023-06-13T10:32:07.720610Z,14563,2.5,"just pastries 
 few bread"
838,316434,2023-06-09T18:36:35.518389Z,17588,4.0,"it was bread 
 meat"
839,316434,2023-06-16T16:17:38.850872Z,3368,6.0,bread
840,314421,2023-06-16T16:15:35.819592Z,3368,25.0,"had to leave 2 bags of bread 
 besides bread 
 pastry 
 there were some cut veggies 
 milk 
 meat"
841,313736,2023-06-07T17:33:36.583417Z,12836,3.0,"they give us bread 
 chicken nuggets 
 herbs"
842,312664,2023-06-24T20:31:19.350095Z,17853,4.0,many bread
843,314455,2023-06-06T15:53:12.467583Z,3368,3.0,"pre-made meal 
 bread 
 pastry 
 salad 
 some food was already two days over date 
 contained meat/fish 
 this is not really what food saving is for"
844,312396,2023-06-02T19:55:53.757434Z,13155,20.0,"really a lot of food 
 ground meat 
 pork belly 
 fish 
 sausage 
 yoghurt 
 fried bihoen 
 vegetables 
 bread 
 pastry"
845,312372,2023-06-02T18:14:21.445464Z,16269,9.0,had to leave a lot of bread in the store :
846,313169,2023-05-29T18:26:13.393098Z,12836,5.0,"salad 
 bread 
 cheese"
847,311120,2023-06-02T18:49:38.376248Z,16269,0.0,there wasn't too much food
848,310619,2023-05-27T16:05:19.990047Z,3515,2.5,the employee said that they sold a lot today because it was very busy in leuven so only 4 donuts
849,310301,2023-05-27T19:46:22.860575Z,13155,15.0,"a lot of meat chicken 
 sausage 
 pork 
 beef 
 a lot of bread 
 pastries"
850,309925,2023-06-19T06:44:07.127011Z,17853,0.5,
851,309902,2023-05-29T18:04:11.411193Z,11178,0.0,
852,309622,2023-05-26T11:35:04.147465Z,3368,10.0,"lots of cream cheese dip 
 some bread 
 pastry 
 meat 
 veggies"
853,311170,2023-05-22T18:49:20.127028Z,17622,2.0,
854,310336,2023-05-19T18:30:18.085234Z,6695,5.0,"pasta 
 lots of pastries en yoghurt 
 some bread"
855,309659,2023-05-19T08:05:14.209126Z,6695,8.0,"salads 
 pasta 
 desserts"
856,307584,2023-05-19T08:04:30.686713Z,6695,0.0,
857,307580,2023-05-18T09:51:21.989154Z,17622,7.0,"lots of food - salad 
 sausages 
 bread 
 meals 
 milk"
858,309322,2023-05-18T08:49:03.998158Z,6695,8.0,"lots of salads 
 meals"
859,307244,2023-05-16T19:54:14.668692Z,5853,5.0,a lot of bread
860,307219,2023-05-25T18:05:08.873597Z,11178,6.0,all bread
861,306939,2023-05-17T10:07:22.786464Z,10312,1.0,
862,308554,2023-05-16T12:04:43.556667Z,6695,5.0,"lots of salads 
 bread 
 pastries"
863,304888,2023-05-08T21:48:16.597877Z,13555,10.0,"collected around 10 pastries 
 10 loaves of bread"
864,304375,2023-05-10T16:38:41.014142Z,15628,12.0,"took bread 
 desserts mainly"
865,304335,2023-05-06T17:12:42.193417Z,16518,3.0,
866,304335,2023-05-06T17:36:19.300111Z,10312,3.0,
867,305874,2023-05-08T15:13:49.087954Z,14230,3.0,"a bit of pastries 
 some other prepared food"
868,305247,2023-05-04T11:19:10.573743Z,11178,0.0,"4 salads 
 filled eggs"
869,303049,2023-05-06T11:52:10.392191Z,15628,0.0,
870,304943,2023-05-02T06:10:28.114861Z,2751,4.0,
871,302209,2023-05-12T09:19:08.439804Z,15986,5.0,"lots of bread 
 some pastries"
872,302195,2023-04-29T19:14:28.282411Z,13155,6.0,"donuts 
 pastries sweet"
873,301949,2023-05-05T13:45:59.828903Z,3368,25.0,"it was a lot of food mainly pudding 
 meat 
 bread 
 two waste bags full of bread"
874,301308,2023-04-27T06:59:47.373112Z,6693,5.0,
875,300983,2023-04-25T18:14:16.321593Z,11178,20.0,"all bread 
 approximatly 30 breads 
 some pastries"
876,300705,2023-05-02T06:11:13.545180Z,2751,12.0,
877,300683,2023-05-02T06:11:54.865622Z,2751,25.0,enormous amount of bread
878,300245,2023-04-23T08:10:44.804183Z,13155,8.0,"3 pax of meat 
 bananas 
 bread"
879,301659,2023-04-20T18:35:31.712533Z,3365,0.8,three containers with tzatziki
880,299317,2023-04-19T18:24:32.598893Z,2781,0.0,
881,301044,2023-04-19T04:53:01.250761Z,2781,1.0,
882,298952,2023-04-18T17:14:38.089796Z,2751,25.0,a lot of bread
883,298168,2023-04-15T18:11:14.368481Z,13155,25.0,"a lot of meat 
 several fried rice packages 
 two chicken rice packages 
 several salmon lasagna 
 vegetables 
 cheese 
 sweet potatoes 
 a lot of breads 
 we brought some of the food to hal 5"
884,298146,2023-05-06T21:01:12.024657Z,13071,3.0,"there was some bread 
 pastries"
885,298132,2023-05-06T07:58:38.422351Z,10312,4.0,"distributed all items in my street neighbours 
 ate some of the pastries myself"
886,297521,2023-04-17T19:27:06.047111Z,15628,15.0,
887,297248,2023-04-12T21:03:47.215984Z,6687,0.0,
888,299014,2023-04-11T20:43:44.601094Z,6687,5.0,"some pastries 
 cheese 
 pasta salads"
889,296870,2023-05-02T06:09:42.305518Z,2751,25.0,
890,296072,2023-04-08T15:39:38.435845Z,5853,0.0,
891,295802,2023-04-07T22:45:26.314664Z,15628,25.0,"a lot of bread 
 pastries"
892,295802,2023-04-10T09:29:35.610632Z,2765,25.0,"got lots of bread 
 pastries 
 some old veggies 
 potatoes 
 dropped off bread at agora 
 the other food-savers were very nice:"
893,295802,2023-04-10T19:32:46.196179Z,6687,25.0,"lots of bread 
 only a few veggies"
894,295481,2023-05-06T07:56:26.354252Z,10312,1.5,6 or 7 products: kept most of the stuff
895,295185,2023-04-08T15:39:15.029653Z,5853,0.0,"yogurt 
 salade"
896,296935,2023-04-06T16:43:42.047564Z,12836,2.0,"some salads 
 croissants 
 bread"
897,296625,2023-04-04T08:24:46.705074Z,6687,4.0,"lots of bread 
 some yoghurts 
 some chicken salad 
 bread dropped off at agora"
898,294513,2023-04-03T20:30:56.717415Z,2751,25.0,lots of bread
899,294046,2023-04-08T15:38:46.603282Z,5853,4.0,"salade 
 yogurt"
900,294009,2023-04-01T17:08:01.127524Z,13155,15.0,"someone from food saving came 
 help to bring the food to agora 
 a lot of panini with meat 
 cheese 
 donuts 
 muffins 
 wich with meat 
 pastries"
901,293753,2023-04-08T15:38:05.067213Z,5853,0.0,yoghurt
902,293731,2023-03-31T17:17:51.389760Z,2751,30.0,"lots of bread 
 some vegatables"
903,293410,2023-04-08T15:37:25.694168Z,5853,3.0,
904,293392,2023-03-30T17:49:54.670746Z,15628,20.0,
905,293119,2023-03-31T17:18:46.597885Z,2751,0.0,
906,292024,2023-03-25T18:31:25.224495Z,13155,10.0,"breads 
 2 box of milk 
 yoghurt 
 pastries"
907,291999,2023-03-28T06:30:41.924070Z,14230,15.0,"a lot of different types of bread 
 brougth the bread to agora"
908,291402,2023-03-24T11:59:16.303260Z,14230,0.0,
909,291380,2023-03-23T18:59:08.073089Z,15628,18.0,"a lot of bread as always 
 had to leave some bread at the store whiletook a looot also"
910,291110,2023-03-22T19:36:11.661711Z,13777,0.0,
911,291086,2023-03-24T11:58:35.642676Z,14230,4.0,
912,293940,2023-03-19T09:00:42.492120Z,5853,0.0,
913,291147,2023-03-16T21:39:02.236142Z,5896,0.0,
914,289090,2023-03-16T21:38:04.829017Z,5896,0.5,chicken wings
915,290508,2023-03-13T22:55:00.725109Z,5553,0.0,
916,287059,2023-03-10T09:12:48.295957Z,16465,2.0,"there was little a mount of pastry 
 nearly no bread"
917,286824,2023-03-07T20:48:56.450649Z,5853,5.0,"lots of bread 
 toast bread 
 was dropped at hall 5 a lettuce 
 a little yogurt"
918,286823,2023-03-06T19:31:24.005898Z,13155,7.0,"breads for s 
 lasagna sheets 
 olive oil 
 onion"
919,286800,2023-03-06T22:16:15.733142Z,5896,20.0,"a looooooot of bread 
 baguettes 
 pastries"
920,286832,2023-03-05T17:16:36.486781Z,5896,0.0,
921,287712,2023-03-04T19:56:52.347647Z,5853,0.0,
922,284870,2023-03-02T19:15:50.743230Z,12836,0.0,
923,286798,2023-03-02T22:08:15.775617Z,15628,10.0,
924,286797,2023-03-01T17:57:55.582063Z,15628,8.0,
925,286102,2023-03-01T20:58:52.453635Z,5896,0.0,"some pastries 
 salads 
 enough for breakfast 
 lunch :"
926,286079,2023-02-27T19:18:44.427757Z,13155,20.0,"a lot of bread 
 a lot of banana 
 veggie 
 soup 
 cake 
 fruit pie 
 garlic 
 pasta 
 sausage rolls"
927,285578,2023-02-26T09:37:36.745608Z,3368,10.0,"one card with some soup 
 bread 
 veggies"
928,283535,2023-02-25T17:38:15.025168Z,2751,20.0,"we were 3 to pickup a lot of bread 
 small breads"
929,286794,2023-02-24T18:45:00.687704Z,15959,60.0,a lot of bread
930,284900,2023-02-26T19:25:40.280491Z,15628,0.0,"mainly bread 
 some fridge leftovers"
931,282904,2023-02-23T19:07:41.645294Z,15628,0.0,
932,282904,2023-02-23T19:24:48.211928Z,2751,0.0,
933,282592,2023-02-22T19:13:45.692084Z,5853,0.0,"bread 
 pastries"
934,284300,2023-02-21T19:41:39.083600Z,15628,0.0,
935,284273,2023-02-21T20:53:19.356302Z,13155,12.0,"breads 
 meat pork gyrosh 
 fried onion 
 salads"
936,284273,2023-02-26T09:35:10.224867Z,3368,10.0,"one card with the usual stuff: bread 
 pastry 
 salads"
937,283553,2023-02-18T19:34:05.114328Z,15489,0.0,
938,283245,2023-02-18T10:01:52.218347Z,5853,10.0,"bread 
 there was bread 
 pastries 
 the cargo bike was well filled"
