,lat,lon,city,housenumber,postcode,street,name,opening_hours,amenity_type,amenity_extra,website,x,y,statistical_sector
0,50.9385016,4.7352608,Rotselaar,12,3110,Aarschotsesteenweg,Laermans,Tu-Sa 07:00-18:00; Su 07:00-13:00,bakery,,,175761.07893400194,180975.5472246185,Vrouwenpark
1,50.9294623,4.7238675,Wilsele,551,3012,Aarschotsesteenweg,Salt & Sweet Bakery,Tu-We 08:30-17:30; Fr-Sa 07:00-16:00,bakery,,,174965.09116404335,179966.09644764755,Putkapel-centrum
2,50.9245745,4.7211617,Wilsele,433,3012,Aarschotsesteenweg,Au Flan Breton,,bakery,,https://www.auflanbreton.be/,174777.4561776908,179421.4595724037,Putkapel-centrum
3,50.9105888,4.7137892,Wilsele,334,3012,Aarschotsesteenweg,AFRIT 20,,bar,cafe,,174266.3513112745,177863.22625548113,Wilsele-centrum
4,50.9169396,4.7169324,Leuven,283,3012,Aarschotsesteenweg,Jodi - Kaas- en Vleeshandel,,butcher_shop,,,174484.09130749566,178570.73353290558,Putkapel-centrum
5,50.9147541,4.7156822,Wilsele,237,3012,Aarschotsesteenweg,Bij Sophie,Mo-Fr 10:00-15:00,fast_food,sandwich_shop,,174397.31560670756,178327.20247252565,Putkapel-centrum
6,50.9216718,4.7195186,Wilsele,381,3012,Aarschotsesteenweg,Döner Kebap Euro,Th-Tu 16:00-23:00,fast_food,kebab,,174663.460825519,179098.00957092736,Putkapel-centrum
7,50.9148241,4.7157233,Wilsele,239,3012,Aarschotsesteenweg,De Vuntzak,"Mo,Tu,We,Fr,Sa 17:00-21:00",fast_food,friture,https://devuntzak.klikeneet.be/,174400.16942793495,178335.00292120036,Putkapel-centrum
8,50.9120533,4.7141794,Wilsele,195,3012,Aarschotsesteenweg,Luc's Friet,,fast_food,friture,https://lucsfriet.be/,174293.03445913317,178026.26738051698,Wilsele-centrum
9,50.9262986,4.7225386,Wilsele,696,3012,Aarschotsesteenweg,Smekke,"Mo-Fr 11:30-14:00,16:45-21:00",fast_food,friture,https://frituursmekke.klikeneet.be/,174873.34818207318,179613.71311137732,Putkapel-centrum
10,50.9169484,4.7169373,Leuven,283,3012,Aarschotsesteenweg,Kaaswinkel JODI,,grocery_shop,cheese_shop,,174484.43127529498,178571.71407907922,Putkapel-centrum
11,50.8986721,4.7075797,Wilsele,108,3012,Aarschotsesteenweg,Prik & Tik Leuven,Mo-Sa 09:00-18:00,grocery_shop,,https://www.prikentik.be/,173835.70230502298,176535.58087489847,Wilsele industriezone
12,50.9428133,4.7423763,Rotselaar,59,3110,Aarschotsesteenweg,Brasserie Darche,"Su-Mo,Th-Fr 11:30-21:00; Sa 09:00-18:00",restaurant,brasserie,https://www.brasseriedarche.be/,176258.7911348414,181457.68801441044,Vrouwenpark
13,50.9420832,4.7421466,Rotselaar,54,3110,Aarschotsesteenweg,Wumi,"Tu 17:30-22:00; We-Su 12:00-14:00,17:30-22:00",restaurant,chinese,http://restaurant-wumi.blogspot.com/?m=1,176243.05676552735,181376.3885737406,Wingepark
14,50.9066471,4.7117003,Wilsele,256,3012,Aarschotsesteenweg,G'Woon Lekker,,restaurant,sandwich_shop,,174121.4695213123,177424.06369771436,Wilsele-centrum
15,50.8993223,4.7075277,Leuven,112,3012,Aarschotsesteenweg,Eetcafé De Stordeur,Mo-Fr 11:00-23:00; Sa-Su 14:00-23:00,restaurant,,https://destordeur.be/eetcafe/,173831.7135946915,176607.89318829868,Wilsele industriezone
16,50.9306171,4.7245626,Leuven,591,3012,Aarschotsesteenweg,Bella Vita,,restaurant,italian,,175013.34065548296,180094.7932298109,Putkapel-centrum
17,50.9160289,4.7163105,Leuven,264,3012,Aarschotsesteenweg,Carrefour Express,"Mo-Fr 06:00-22:00; Sa,Su 09:00-18:00",supermarket,,https://magasins.carrefour.eu/nl/s/carrefour/carrefour-express-wilsele/1402,174440.83453376524,178469.22041154932,Putkapel-centrum
18,50.8963183,4.7080114,Wilsele,92,3012,Aarschotsesteenweg,Asia & More,"Mo,Su 13:00-19:00; Tu-Sa 09:00-19:00",supermarket,,https://www.facebook.com/supermarket-asia-more-%e8%8f%af%e6%bd%a4%e8%b6%85%e5%b8%82-633748217145801/,173867.26991345646,176273.88036957942,Wilsele industriezone
19,50.8649891,4.7154011,Heverlee,7,3001,Abdij van Park,De Wikke,,grocery_shop,natural_goods_store,https://www.wonen-en-werken.be/de-wikke,174403.44238916683,172791.20822195522,Heverlee park
20,50.8921213,4.734141,Kessel-Lo,14,3010,Abdij Van Vlierbeek,In den Rozenkrans,"Mo,Th-Sa 11:00-24:00; Su 11:00-22:00",cafe,,http://www.in-den-rozenkrans.be,175707.80685125783,175815.7414278593,Vlierbeek
21,50.8774988,4.7035163,Leuven,3A,3000,Alfons Smetsplein,OCTOBAR,We-Su 17:00-22:00,bar,seafood;restaurant,https://www.octobar.be/,173560.49364380693,174178.94502917957,Leuven stadspark
22,50.8774024,4.703402,Leuven,3,3000,Alfons Smetsplein,Quetzal,Su 13:00-18:00; Mo-Fr 12:00-22:00; Sa 13:00-22:00,cafe,chocolate,https://www.quetzal.be/,173552.4977564539,174168.185106365,Leuven stadspark
23,50.8775191,4.7039755,Leuven,1,3000,Alfons Smetsplein,Cafe Mont,,cafe,coffee_shop,,173592.80144486,174181.34930912592,Tiensestraat
24,50.8771439,4.7039331,Leuven,11,3000,Alfons Smetsplein,Thai Snacks,"Mo-Fr 11:30-15:00,17:00-20:30; Sa 11:30-15:00; Su off",fast_food,thai,,173590.00616208807,174139.59836049285,Leuven stadspark
25,50.8773287,4.7037933,Leuven,3/1,3000,Alfons Smetsplein,Damasco,Mo-Su 12:00-21:00,restaurant,syrian,,173580.07416557605,174160.11111785658,Leuven stadspark
26,50.8771844,4.7035511,Leuven,4,3000,Alfons Smetsplein,Ah! Quy,,restaurant,vietnamese,,173563.10084337584,174143.9820673978,Leuven stadspark
27,50.8774001,4.703748,Leuven,3,3000,Alfons Smetsplein,Seoul South Station,Mo-Sa 11:00-21:00; Su 11:00-16:00,restaurant,korean,,173576.85008191032,174168.0392790055,Leuven stadspark
28,50.8771511,4.7036068,Leuven,6,3000,Alfons Smetsplein,Thai Supermarket,"Tu,We,Fr,Sa 10:30-18:00; Th 13:00-18:00; Su,Mo off",supermarket,,,173567.0377162442,174140.29547007848,Leuven stadspark
29,50.8754337,4.7083075,Leuven,11,3000,Andreas Vesaliusstraat,Vesalius,Mo-Fr 11:00-23:00; Sa 14:00-23:00,fast_food,,,173898.74584903225,173950.75649104174,Tiensestraat
30,50.8784432,4.7076631,Leuven,1,3000,Arendstraat,Carlisse,,pub,,http://www.carlisse.be,173851.86060703034,174285.32716338057,Blijde inkomststraat
31,50.8308426,4.7276595,Oud-Heverlee,2,3053,Armand Verheydenstraat,Frituur Time Out,,fast_food,friture,https://www.timeout-online.be,175284.7991260895,168996.87810163666,Haasrode-kern
32,50.8775561,4.7137574,Leuven,50,3000,Arnould Nobelstraat,Gloria,,restaurant,,https://www.gloria-resto.be/,174281.22167484034,174188.62484452222,Kleine gevangenis
33,50.8813099,4.7014989,Leuven,2,3000,Augustijnenstraat,Den Boule,,cafe,pub,,173416.6074527664,174602.2546863146,Vital decoster
34,50.8852118,4.7181777,Leuven,18,3010,Baron August de Becker Remyplein,Bakkerij Het Brood,"Mo,We-Fr 07:00-17:00; Sa-Su 08:00-17:00",bakery,,https://bakkersonline.be/be-nl/hetbrood-beckerremyplein/category/21995,174588.3017733027,175041.70682888106,Blauwput-centrum
35,50.8853534,4.7182768,Leuven,20,3010,Baron August de Becker Remyplein,Friet & Burger,"Mo-Su 12:00-13:30,16:00-00:00",fast_food,friture,,174595.2008866464,175057.49139538594,Blauwput-centrum
36,50.8848408,4.7179376,Kessel-Lo,6,3010,Baron August de Becker Remyplein,Nachtwinkel J&A,Mo-Su 17:00-02:00,grocery_shop,night_market,,174571.601030307,175000.35690004192,Blauwput-centrum
37,50.8858381,4.7189491,Leuven,35,3010,Baron August de Becker Remyplein,Moedertje Natuur,Tu-Fr 09:30-18:30; Sa 09:30-17:30,grocery_shop,natural_goods_store,https://moedertje-natuur.be/,174642.25391978948,175111.6330952933,Blauwput-centrum
38,50.8847665,4.7186934,Leuven,70,3010,Baron August de Becker Remyplein,Memorijs,Tu-Su 12:00-21:00,ice_cream,,https://memorijs.be/,174624.82411086216,174992.3425777126,Blauwput-centrum
39,50.8858734,4.7190122,Kessel-Lo,37,3010,Baron August de Becker Remyplein,Pizza Hut,Mo-Su 11:30-22:00,restaurant,pizza,https://www.pizzahut.be/nl/store/delivery-kessel-lo,174646.6754804644,175115.5808753576,Blauwput-centrum
40,50.8856467,4.7184358,Leuven,27,3010,Baron August de Becker Remyplein,Bar Baron,Wo-Su 12:00-00:00,restaurant,,,174606.23531111062,175090.1710728109,Blauwput-centrum
41,50.8853016,4.7182484,Leuven,19,3010,Baron August de Becker Remyplein,Il Pastaio,"Mo-We 12:00-14:30; Th-Sa 12:00-14:30,18:00-21:00",restaurant,italian,http://www.ilpastaio.be/,174593.22963471955,175051.71970247477,Blauwput-centrum
42,50.8850308,4.7180462,Leuven,12,3010,Baron August de Becker Remyplein,Tsuru Sushi,Mo-Su 17:00-21:30; We off,restaurant,sushi,https://www.tsurusushi.be/,174579.14336665563,175021.5286428053,Blauwput-centrum
43,50.9243456,4.6921945,Leuven,1,3018,Baron Descampslaan,Int Geniep,,pub,cafe,,172740.92940354758,179386.70896823332,Wijgmaal-kern
44,50.930837,4.6973758,Wijgmaal,112,3018,Baron Descampslaan,Eurospar,Sa 08:30-18:00;Su 08:30-12:00;Tu-Fr 08:30-18:30,supermarket,,,173102.01797412426,180110.42963415943,Wijgmaal-kern
45,50.8823937,4.7169432,Kessel-Lo,6,3010,Benedenplein,Louis Delhaize,Mo-Sa 08:00-19:30,supermarket,,,174502.9061634397,174727.81067277957,Kessel-lo achter centrale
46,50.8303759,4.7593923,Bierbeek,25,3360,Bergstraat,Unicorno,"Apr 01-Oct 01 We,Fr,Sa,Su 14:00-21:00",ice_cream,,,177520.60635654035,168956.2666572472,Ruisbroek
47,50.8258108,4.7043314,Oud-Heverlee,6,3052,Bierbeekstraat,Kursaal,,pub,,,173643.89721610947,168429.445190222,Blanden-kern
48,50.8790744,4.6916125,Leuven,5,3000,Biezenstraat,Brasserie Saint-Jacob,,restaurant,brasserie,https://www.brasseriesintjacob.be/,172721.9526340747,174350.49828983564,Sint-jacobs
49,50.8322263,4.7213641,Oud-Heverlee,171,3053,Blandenstraat,Depot Dorst,"Tu-Fr 09:30-12:30,13:30-18:00; Sa 09:30-18:00; Su, Mo, PH off",grocery_shop,liquor_store,https://www.depotdorst.be/,174840.5636520067,169148.67056168616,De keiberg - de slagbaan
50,50.8771901,4.7095494,Leuven,21,3000,Blijde-Inkomststraat,Madmum,,cafe,coffee_shop,https://madmumcoffee.be/madmum-erasmushuis/,173985.25476938533,174146.54048565123,Blijde inkomststraat
51,50.8785983,4.7083646,Leuven,24,3000,Bogaardenstraat,Plant Dragon,Tu-Sa 11:00-18:00,bakery,patisserie,,173901.15136988953,174302.80659147073,Blijde inkomststraat
52,50.8802636,4.7086819,Leuven,91,3000,Bondgenotenlaan,Kaya Bakkerij,Mo-Sa 06:00-19:00,bakery,,,173922.6323316038,174488.15790503845,Bondgenotenlaan
53,50.8802181,4.7083796,Leuven,83,3000,Bondgenotenlaan,Doka,Mo-Fr 11:30-19:00; Sa 11:30-22:00; Su 11:30-17:00,cafe,bubble_tea_shop,,173901.38122839527,174482.99891401455,Bondgenotenlaan
54,50.8794058,4.7047022,Leuven,20A,3000,Bondgenotenlaan,Leffe café,Tu-Sa 10:00-24:00+,cafe,,,173642.9943318009,174391.4585053455,Bondgenotenlaan
55,50.8795467,4.7041328,Leuven,13B,3000,Bondgenotenlaan,Oh'Fresh,,fast_food,sushi,,173602.8512462356,174406.9507941492,Bondgenotenlaan
56,50.8802517,4.7085975,Leuven,89,3000,Bondgenotenlaan,Piccolo,,fast_food,sandwich_shop,https://www.piccolo-leuven.be,173916.6987698337,174486.80689968728,Bondgenotenlaan
57,50.8802265,4.7095824,Leuven,86,3000,Bondgenotenlaan,McDonald's,,fast_food,burger,,173986.02381123128,174484.32195803057,Bondgenotenlaan
58,50.8792407,4.7037762,Leuven,6,3000,Bondgenotenlaan,Brown Betty,,grocery_shop,tea_store,https://www.brownbetty.be/,173577.90909857728,174372.79764880892,Bondgenotenlaan
59,50.8807189,4.7112091,Leuven,133,3000,Bondgenotenlaan,Färm,Mo-Sa 09:00-19:30,grocery_shop,natural_goods_store,https://stores.farm.coop/nl/farm-leuven,174100.249442861,174539.62459036056,Bondgenotenlaan
60,50.8799443,4.7079109,Leuven,60,3000,Bondgenotenlaan,De Leivese Ton,,pub,,,173868.5359258097,174452.39017254766,Bondgenotenlaan
61,50.8804549,4.710928,Leuven,102,3000,Bondgenotenlaan,Den Angelus,,restaurant,belgian,https://www.den-angelus.be/,174080.60288299443,174510.1656948179,Bondgenotenlaan
62,50.8810837,4.713602,Leuven,173,3000,Bondgenotenlaan,Corfou,,restaurant,greek,,174268.45877654085,174580.98605782352,Bondgenotenlaan
63,50.879293,4.7040416,Leuven,12,3000,Bondgenotenlaan,Fatayer,Tu-Su 10:00-21:00,restaurant,syrian,https://www.fatayer.be,173596.56065708696,174378.70000850223,Bondgenotenlaan
64,50.8805471,4.7115075,Leuven,114,3000,Bondgenotenlaan,EssenCiel,"Tu-Fr 12:00-14:00,19:00-21:00",restaurant,fine_dining,https://www.essenciel.be,174121.3374654046,174520.61054036766,Bondgenotenlaan
65,50.8795396,4.7040706,Leuven,13,3000,Bondgenotenlaan,Neuhaus,,sweets_shop,chocolate shop,,173598.4774399937,174406.14117645193,Bondgenotenlaan
66,50.8797251,4.7052787,Leuven,27,3000,Bondgenotenlaan,Leonidas,Mo-Sa 10:00-18:30,sweets_shop,chocolate_shop,,173683.40484846456,174427.16171863023,Bondgenotenlaan
67,50.8805084,4.7112426,Leuven,108,3000,Bondgenotenlaan,Bittersweet,Tu-Sa 10:00-18:00,sweets_shop,chocolate_shop,https://www.bittersweet.be/,174102.7151944818,174516.21934016608,Bondgenotenlaan
68,50.9106324,4.6737272,Herent,34,3020,Broekveldstraat,Lunch Broekveld,We 10:00-20:00; Th 10:00-16:00; Fr-Sa 10:00-20:00,restaurant,,https://www.broekveld.be/,171448.7940261285,177855.71841814928,Zitteblok
69,50.9105095,4.6735102,Herent,34,3020,Broekveldstraat,Carrefour,Mo-Sa 08:30-19:30,supermarket,,,171433.5887746353,177841.98400023673,Zitteblok
70,50.8966973,4.6221934,Herent,324,3020,Brusselsesteenweg,l'Ariete,,restaurant,italian,http://www.lariete.be,167829.75100877412,176291.89051983505,Bovenberg-kern
71,50.880539,4.6955676,Leuven,106,3000,Brusselsestraat,Bakkerij Gielis,Mo-Sa 07:00-18:30; Su 07:00-19:00,bakery,,,172999.58070904313,174514.64160428196,Lei - vismarkt
72,50.8758132,4.7258375,Leuven,106,3000,Brusselsestraat,Gielis,,bakery,,,175132.33875185883,173998.77114402596,Belle vue
73,50.8806657,4.6926222,Leuven,115,3000,Brusselsestraat,Bar Berlin,"Mo-Th,Sa 09:00-18:00; Fr 09:00-23:00; Su 11:00-17:00",bar,coffee shop,,172792.23822626544,174527.8257113332,Sint-jacobs
74,50.8804745,4.6958371,Leuven,98,3000,Brusselsestraat,Slagerij Ox,"We-Sa 08:00-18:00,08:30-18:00",butcher_shop,,https://www.slagerijox.be/,173018.57829040606,174507.5502621876,Lei - vismarkt
75,50.8805696,4.6939539,Leuven,82,3000,Brusselsestraat,Leuvense Slagerij,Mo-Su 10:00-20:00,butcher_shop,,,172886.00253817902,174517.54593830183,Leuven kliniek -o.l.vrouw-kerk
76,50.880702,4.6939497,Leuven,134,3000,Brusselsestraat,Elisa,"Mo-Fr 08:30-16:00; Sa,Su 09:00-17:00",cafe,coffee_shop;brunch,https://www.elisabyjavacoffee.be,172885.64232824332,174532.27291136794,Bruul
77,50.8799532,4.6981918,Leuven,42A,3000,Brusselsestraat,Madmum,Mo-Sa 08:30-18:00; Su 09:00-17:00,cafe,coffee_shop,https://madmumcoffee.be/,173184.5469975311,174450.29459060635,Lei - vismarkt
78,50.8793168,4.6999072,Leuven,5,3000,Brusselsestraat,IzyCoffee,Mo-Su 08:00-18:00,cafe,coffee_shop,https://izycoffee.be,173305.58515383347,174380.03914648946,Leuven-centrum
79,50.87958,4.6987498,Leuven,33,3000,Brusselsestraat,Punto Kiosk,,cafe,coffee store,http://www.puntokiosk.be,173224.0012947996,174408.9543107031,Leuven-centrum
80,50.8795837,4.6998554,Leuven,10,3000,Brusselsestraat,Chocolate Company,"Mo,We-Fr 08:00-18:00; Sa 09:00-18:00; Su 10:30-17:30",cafe,chocolate;coffee shop,https://www.chocolatecompany.nl,173301.80700261382,174409.7129818378,Leuven-centrum
81,50.8859891,4.6699734,Heverlee,11,3020,Brusselsestraat,Broodjesland,,fast_food,sandwich_shop,,171195.9370413553,175113.28230769373,Herent brusselse steenweg
82,50.8804259,4.6960403,Leuven,90,3000,Brusselsestraat,Yamy food,We-Mo 12:00-24:00,fast_food,syrian ,,173032.90227365633,174502.20710601844,Lei - vismarkt
83,50.8794931,4.7001154,Leuven,4,3000,Brusselsestraat,Panos,Mo-Sa 07:00-18:00,fast_food,sandwich,https://www.panos.be/,173320.1497907508,174399.7163702324,Leuven-centrum
84,50.8793357,4.6998251,Leuven,7,3000,Brusselsestraat,Dunkin',,fast_food,donut;coffee_shop,,173299.79787053185,174382.115776781,Leuven-centrum
85,50.8807257,4.6936964,Leuven,138,3000,Brusselsestraat,Boerderijtje,Mo-Fr 09:00-15:00,fast_food,sandwich_shop,,172867.8049824689,174534.83111530915,Bruul
86,50.8796615,4.6993848,Leuven,20,3000,Brusselsestraat,t Natuurtje,Mo-Fr 07:30-18:30; Sa 08:00-17:00; PH off,grocery_shop,produce_market,https://www.natuurtje.be,173268.64951248732,174418.21962693427,Lei - vismarkt
87,50.8806445,4.694574,Leuven,124,3000,Brusselsestraat,Fewa Fish,Tu-Su 09:00-19:00,grocery_shop,fish_store,https://fewafish.be,172929.60506438237,174526.06956968643,Bruul
88,50.8820337,4.6885058,Leuven,246,3000,Brusselsestraat,Doc's Bar,,pub,bar,,172501.89289816935,174678.74494730216,Noormannen
89,50.8798256,4.6978836,Leuven,51,3000,Brusselsestraat,Malz,,pub,bar,https://www.malz.be/,173162.9203753807,174436.00389924273,Leuven kliniek -o.l.vrouw-kerk
90,50.8812172,4.6905479,Leuven,202,3000,Brusselsestraat,FIKA LAB,We-Su 11:00-20:00,pub,bar,https://www.fikalab.be/,172645.99446366722,174588.53898459673,Bruul
91,50.8807378,4.6930994,Leuven,146,3000,Brusselsestraat,The Ten Twenty,,restaurant,,,172825.78571435678,174535.9930575369,Bruul
92,50.8798891,4.6965399,Leuven,63B,3000,Brusselsestraat,t Oud Gasthuys,,restaurant,brasserie,https://oudgasthuys.be/,173068.32557266377,174442.64851934463,Leuven kliniek -o.l.vrouw-kerk
93,50.8806512,4.694494,Leuven,126,3000,Brusselsestraat,Diamant Leuven,Tu-Su 15:30-22:30,restaurant,,https://www.diamantleuven.be,172923.97184545881,174526.79013018776,Bruul
94,50.8805926,4.6951484,Leuven,116,3000,Brusselsestraat,Indian Aroma,"Mo 12:00-14:30,17:30-22:30; We-Su 12:00-14:30,17:00-21:30",restaurant,indian,https://www.indianaroma.eu,172970.05348167213,174520.47407644615,Lei - vismarkt
95,50.8803439,4.6966889,Leuven,76,3000,Brusselsestraat,Timory,,restaurant,regional,https://www.timory.be/,173078.5876089617,174493.2871748982,Lei - vismarkt
96,50.8803236,4.6968136,Leuven,74,3000,Brusselsestraat,L'Uovo,,restaurant,italian,,173087.3733344113,174491.06783389393,Lei - vismarkt
97,50.8800053,4.6980575,Leuven,42b,3000,Brusselsestraat,Taste of Asia,"Tu-Su 11:30-14:30,17:00-22:00; We 11:00-14:30,17:00-22:00",restaurant,asian,http://www.tasteasia.be,173175.06983866962,174456.04821868893,Lei - vismarkt
98,50.8808257,4.6925141,Leuven,156,3000,Brusselsestraat,Capadocië,,restaurant,kebab,,172784.55300134438,174545.5909822425,Bruul
99,50.8807843,4.692774,Leuven,154,3000,Brusselsestraat,Cappadocia Kebab,,restaurant,kebab,,172802.86334711785,174541.06556423474,Bruul
100,50.8797911,4.6980264,Leuven,45,3000,Brusselsestraat,Het Beleg van Leuven,,restaurant,sandwich_shop,http://www.hetbelegvanleuven.be,173172.98704950002,174432.2107430743,Leuven kliniek -o.l.vrouw-kerk
101,50.8797677,4.6981089,Leuven,45,3000,Brusselsestraat,Chop Shoy,,restaurant,asian,,173178.80460164318,174429.63351422828,Leuven kliniek -o.l.vrouw-kerk
102,50.879993,4.6974015,Leuven,59,3000,Brusselsestraat,House of Lalibela,"Tu-Fr 19:00-22:00; Sa,Su 18:00-23:00",restaurant,ethiopian,,173128.9097589263,174454.47500046622,Leuven kliniek -o.l.vrouw-kerk
103,50.8805816,4.6937401,Leuven,91,3000,Brusselsestraat,Indian Royal Food,"Tu-Su 12:00-14:30,17:30-21:30",restaurant,indian,https://indianroyalfood.be/,172870.95063755198,174518.81481556408,Leuven kliniek -o.l.vrouw-kerk
104,50.8798017,4.6980834,Leuven,47,3000,Brusselsestraat,Asian Bowl,"Mo-Sa 11:00-14:00,17:00-20:30",restaurant,asian;vietnamese,https://www.asian-bowl.be,173176.9932150428,174433.4077205574,Leuven kliniek -o.l.vrouw-kerk
105,50.8800402,4.6979707,Leuven,46,3000,Brusselsestraat,Exotic world,,super_market,,,173168.94402080242,174459.9033750631,Lei - vismarkt
106,50.8795488,4.6988345,Leuven,31,3000,Brusselsestraat,AD Delhaize,Mo-Fr 08:30-18:30; Sa 08:30-18:00,supermarket,grocery_store,https://addelhaizeleuven-denon.be,173229.97759013664,174405.51015144773,Leuven-centrum
107,50.8807422,4.6947339,Leuven,124,3000,Brusselsestraat,Spar,Mo-Fr 08:00-20:00; Sa 08:00-18:30,supermarket,,https://www.sparretail.be/nl/store/2562,172940.8101001651,174536.9872786384,Bruul
108,50.8806624,4.6943737,Leuven,128,3000,Brusselsestraat,Everest House,Mo-Su 09:00-20:00,supermarket,asian_grocery_store,http://www.everesthouse.be,172915.50034559902,174527.9988163691,Bruul
109,50.8805892,4.6952154,Leuven,114,3000,Brusselsestraat,Asian Supermarket,Mo-Su 10:00-20:00,supermarket,asian,,172974.7702298922,174520.11662923172,Lei - vismarkt
110,50.8804991,4.6957344,Leuven,100,3000,Brusselsestraat,Afghan Market,Mo-Su 10:30-20:30; Th off,supermarket,,,173011.33875060655,174510.25488564,Lei - vismarkt
111,50.8801027,4.6977556,Leuven,48,3000,Brusselsestraat,Circle Asian Supermarket,Mo-Su 10:00-19:00,supermarket,asian,https://www.facebook.com/people/circle-supermarket/100057536107325/,173153.77545231726,174466.78868467547,Lei - vismarkt
112,50.8805209,4.6956544,Leuven,102,3000,Brusselsestraat,Kathmandu,Mo-Su 09:00-20:00,supermarket,asian,,173005.69809263552,174512.65509251412,Lei - vismarkt
113,50.8795288,4.7000185,Leuven,6,3000,Brusselsestraat,Leonidas,,sweets_shop,chocolate_shop,,173313.31260469565,174403.65717087034,Leuven-centrum
114,50.880237,4.6973208,Leuven,60,3000,Brusselsestraat,Carrefour Express,Mo-Su 08:00-20:00,supermarket,,https://winkels.carrefour.be/nl/s/carrefour/carrefour-express-leuven-brusselsestraat/893,173123.1101238791,174481.5925392378,Lei - vismarkt
115,50.8810415,4.7000895,Leuven,6D,3000,Busleidengang,Bistro Julia & Elias,,restaurant,french,https://juliaenelias.be/,173317.55688361882,174571.95325671323,Lei - vismarkt
116,50.862882,4.6754111,Heverlee,200,3001,Celestijnenlaan,Alma Quadrivium,Mo-Fr 10:00-14:00,restaurant,student,https://www.alma.be/en/alma-quadrivium,171589.2072653135,172544.40357496217,Campus heverlee
117,50.8813248,4.699119,Leuven,5,3000,Craenendonck,Ekoplaza,Mo-Fr 08:30-18:30; Sa 08:30-18:00,grocery_shop,organic_shop,https://www.ekoplaza.be,173249.11874050638,174603.16280878615,Lei - vismarkt
118,50.8812899,4.6992181,Leuven,3,3000,Craenendonck,Euronight,Mo-Su 18:00-02:00,grocery_shop,night_market,,173256.1100424811,174599.31160510704,Lei - vismarkt
119,50.8838799,4.719629,Kessel-Lo,97,3010,Diestsesteenweg,Groot Ongelijk,,bar,,,174691.12735787546,174894.0279013766,Blauwput-centrum
120,50.8847075,4.7317007,Kessel-Lo,300,3010,Diestsesteenweg,Taverne 't Paviljoen,,cafe,brasserie,,175540.1535812864,174990.18151319027,Kessel-lo sportstadion
121,50.8836482,4.7310863,Kessel-Lo,272,3010,Diestsesteenweg,Den Elfkamper - clubhuis DCLA,,cafe,,,175497.4955471031,174872.13283683732,Kessel-lo sportstadion
122,50.8847257,4.7318652,Kessel-Lo,302,3010,Diestsesteenweg,Friethuis Heuvelhof,,fast_food,friture,,175551.71920330863,174992.26279113535,Kessel-lo sportstadion
123,50.8898717,4.7753379,Lubbeek,44,3210,Diestsesteenweg,Broodjeszaak Ingrid,,fast_food,sandwich_shop,,178607.6620000617,175580.58844964858,Linden-centrum
124,50.8836532,4.7197681,Kessel-Lo,96,3010,Diestsesteenweg,Dilan,,fast_food,kebab,,174701.0351745738,174868.85600157548,Blauwput-centrum
125,50.8835284,4.718384,Kessel-Lo,56,3010,Diestsesteenweg,Panda Snack,,fast_food,sandwich;chinese,,174603.70201254787,174854.5127594294,Blauwput-centrum
126,50.8881994,4.7541618,Kessel-Lo,622,3010,Diestsesteenweg,T Fritteke,We-Su 17:00-20:30;PH 17:00-20:45,fast_food,friture,,177118.6760353475,175386.6012351513,Zavelstraat
127,50.8842044,4.7236451,Kessel-Lo,183,3010,Diestsesteenweg,Suske Smos,Mo-Fr 07:30-14:00,fast_food,sandwich_shop,,174973.56471501256,174931.47114760242,Blauwput-centrum
128,50.882998,4.7223852,Kessel-Lo,104,3010,Diestsesteenweg,Hal 5,Tu-Su 12:00-21:30,food_court,,,174885.54738975002,174796.84667861927,Centrale werkplaatsen
129,50.8896643,4.7686997,Lubbeek,47,3210,Diestsesteenweg,Baablu Nachtwinkel,,grocery_shop,night_market,,178140.72208164464,175554.97629739996,Linden-centrum
130,50.8836709,4.7199558,Herent,100,3020,Diestsesteenweg,Mezzaluna,"Mo,Tu,Th,Fr 12:00-14:30,17:30-22:00; PH,Sa,Su 17:30-22:00",restaurant,pizza,http://www.mezzalunaleuven.be/,174714.2342298965,174870.88753751852,Blauwput-centrum
131,50.8835757,4.7188984,Kessel-Lo,66,3010,Diestsesteenweg,Hot & Fresh Pizza Service,,restaurant,pizza,https://www.pizza-service.be,174639.87540729486,174859.945341154,Blauwput-centrum
132,50.8858345,4.7403931,Kessel-Lo,480,3010,Diestsesteenweg,Pinxtermolen,,restaurant,cafe,,176151.19186247114,175118.5807925472,Pinkstermolen
133,50.8839175,4.7202015,Kessel-Lo,105,3010,Diestsesteenweg,Flavor of Asia,,restaurant,,,174731.39396125666,174898.4014414763,Blauwput-centrum
134,50.887763,4.7401201,Kessel-Lo,545,3010,Diestsesteenweg,Delhaize,Mo-Sa 08:00-20:00; Fr 08:00-21:00,supermarket,,,176130.90697350472,175333.01197430585,Pinkstermolen
135,50.8839446,4.7230375,Kessel-Lo,104,3010,Diestsesteenweg,Carrefour Express,Mo-Su 07:30-20:00; Th off,supermarket,,,174930.9467737449,174902.36626666784,Centrale werkplaatsen
136,50.8856127,4.7373904,Kessel-Lo,471,3010,Diestsesteenweg,Bakkerij Het Brood,We-Mo 07:00-17:30,bakery,,,175940.02566366998,175092.8524677679,Pinkstermolen
